,obs,PF
2368,13.69,16.67559517735073
2369,7.32,22.20128777864988
2370,8.86,5.962166487321816
2371,17.52,0.5290312017693058
2372,14.53,12.524729110858035
2373,4.07,15.193306526665284
2374,13.72,16.44123847291062
2375,3.99,9.624910263636282
2376,7.01,0.059450011653600275
2377,7.62,27.043464950480406
2378,19.81,68.50484725942587
2379,29.57,14.222489894849817
2380,47.24,40.344399517761936
2381,37.49,105.28293469199356
2382,5.03,0.0
2383,7.01,63.675353626578506
2384,3.05,0.006605941026413353
2385,9.14,65.65487864045565
2386,7.21,13.028692026042675
2387,6.1,13.028692026042675
2388,21.34,29.652882089718666
2389,4.27,0.03510978799187469
2390,7.78,0.5741407530283831
2391,4.51,0.36466664905054075
2392,5.37,5.53131213100066
2393,1.75,0.49382688574428807
2394,13.72,68.44542963675467
2395,12.19,68.44542963675467
2396,17.98,0.3699783149205033
2397,7.62,35.6797401036359
2398,8.5,0.009538177899639202
2399,15.24,21.582277986912114
2400,12.19,18.870669539179687
2401,2.13,5.048405316354493
2402,59.44,37.058759222213354
2403,13.06,0.01242805141058179
2404,11.58,0.01242805141058179
2405,10.67,0.024908473801101904
2406,24.38,0.2732875692993663
2407,4.57,21.34963993421284
2408,15.24,0.0
2409,4.98,29.059955528903696
2410,8.11,0.41091528454359494
2411,8.98,0.41091528454359494
2412,22.52,33.4936922934482
2413,4.86,0.2797667449083988
2414,5.53,0.4851249949950002
2415,14.33,16.431026587825116
2416,7.32,0.06652674628095315
2417,5.33,11.83084610353408
2418,3.35,0.5119133355493397
2419,23.77,17.97556485735875
2420,13.99,0.0
2421,4.36,0.12688002068894258
2422,9.45,33.28555539308761
2423,6.71,0.05582472191676323
2424,9.14,0.05582472191676323
2425,5.49,27.043464950480406
2426,16.15,60.55940645445051
2427,12.5,0.585432890886684
2428,0.81,12.537140972318713
2429,6.7,0.4629582157179724
2430,65.93,12.288598313516793
2431,29.92,0.2732811045536755
2432,1.52,0.007962547751778046
2433,9.14,35.80933357929885
2434,10.67,30.89538974406627
2435,6.25,29.059955528903696
2436,7.62,24.738792594030915
2437,5.79,28.74098304837217
2438,7.5,7.359250485221013
2439,9.71,0.02226396062008493
2440,5.02,0.2797667449083988
2441,8.89,0.019494800645589984
2442,11.34,0.6266355795180537
2443,0.0,0.39278936155714694
2444,7.29,0.40222548133253566
2445,6.25,0.1979337306157915
2446,2.19,0.1622042119404986
2447,2.77,31.940914435566107
2448,6.4,70.92332656304164
2449,12.96,0.3877531487691899
2450,6.1,12.940882640568718
2451,6.1,47.79841483541679
2452,7.62,28.691994973038497
2453,2.44,75.33235491460121
2454,0.3,0.4193277603258292
2455,3.05,0.43828720175016206
2456,4.94,33.64626721999458
2457,6.1,33.64626721999458
2458,2.74,5.234781436553656
2459,9.77,0.024908473801101904
2460,14.63,20.758989598726856
2461,13.72,30.89538974406627
2462,0.91,0.3354078997065402
2463,20.85,34.978810814943145
2464,7.69,0.012764939100730725
2465,4.62,0.2763071924939799
2466,13.44,14.14510624689261
2467,17.79,12.516320844276322
2468,10.67,15.006445040176615
2469,2.44,0.1622042119404986
2470,3.26,0.22826907287418569
2471,8.53,16.345088139502426
2472,2.99,31.940914435566107
2473,2.13,31.940914435566107
2474,7.32,0.009433299833879428
2475,56.75,104.44327070822101
2476,4.57,67.10476927982707
2477,6.71,28.691994973038497
2478,3.05,0.004883286914753839
2479,4.48,34.93633324157934
2480,10.06,23.345771145463768
2481,2.08,0.38175946849653863
2482,3.84,0.5540280586266766
2483,3.35,0.5540280586266766
2484,4.57,0.49580540362872005
2485,10.97,5.501821809300637
2486,15.24,0.01242805141058179
2487,9.14,26.592080897495784
2488,4.57,32.46877050672294
2489,21.34,66.60995117160542
2490,6.3,7.359250485221013
2491,8.76,0.019494800645589984
2492,9.65,0.019494800645589984
2493,7.62,0.012764939100730725
2494,12.21,16.311108659732295
2495,10.27,18.89782132622546
2496,0.85,0.08720989464401356
2497,9.14,0.10677843258773441
2498,3.06,0.1959578217573105
2499,4.6,0.6789772663619791
2500,3.96,18.41338448146087
2501,6.89,23.948412276548105
2502,2.44,0.20824127356651453
2503,4.27,0.20824127356651453
2504,3.29,0.20824127356651453
2505,0.91,30.842482149085615
2506,7.62,0.12688002068894258
2507,9.14,0.009433299833879428
2508,7.3,0.009433299833879428
2509,14.63,63.675353626578506
2510,12.19,0.3063098550272428
2511,14.2,29.30640448267261
2512,1.22,0.29373412106254554
2513,28.47,0.5308384119870788
2514,45.72,30.104025507473743
2515,12.19,0.052135223918275145
2516,15.24,23.152451521943817
2517,9.14,5.501821809300637
2518,28.88,22.789969022775782
2519,11.12,29.059955528903696
2520,18.29,70.77459786473726
2521,13.72,21.76326299860085
2522,5.58,16.79497726275369
2523,7.62,19.2557345160121
2524,10.44,9.384473860672761
2525,15.68,8.363664958679909
2526,13.72,14.14510624689261
2527,9.75,0.3524036919924306
2528,35.05,33.31590755705759
2529,11.31,0.36805731865655256
2530,6.4,0.468659620215121
2531,1.95,13.961284693375092
2532,0.3,0.08401726227865103
2533,4.88,0.1763121917130051
2534,4.72,0.10707817348477842
2535,1.52,32.212492903142326
2536,7.62,67.81093339103657
2537,12.5,47.45765819967098
2538,15.24,0.10571670662541106
2539,18.7,0.31108021129077845
2540,3.05,0.3946266237531651
2541,10.67,36.83975364003915
2542,1.65,0.2994234790071227
2543,25.69,47.81824395500032
2544,35.2,2.240874371213996
2545,15.24,25.490710281714858
2546,6.1,15.901888674248502
2547,0.61,7.334741182572293
2548,30.48,23.698288723483966
2549,9.14,23.152451521943817
2550,14.63,23.152451521943817
2551,12.19,0.5161469278218972
2552,13.72,15.064132572367832
2553,3.78,0.0
2554,12.19,26.592080897495784
2555,18.29,34.73029884565327
2556,6.57,0.0077375494987803484
2557,32.0,35.58035072974556
2558,12.19,29.743361091599446
2559,15.24,0.011578866627392182
2560,27.29,51.93969810857458
2561,4.76,0.2763071924939799
2562,17.37,8.363664958679909
2563,7.92,13.122829276932595
2564,3.66,8.230264216049056
2565,5.49,0.6127763471187291
2566,3.96,8.470748198798937
2567,3.05,0.1959578217573105
2568,5.49,8.478451737626974
2569,7.6,6.316162681260588
2570,10.06,33.19555553765248
2571,6.71,65.20223840770471
2572,3.05,65.20223840770471
2573,10.97,67.81093339103657
2574,3.66,47.45765819967098
2575,7.62,0.31172418275851743
2576,7.32,12.788857390932431
2577,4.88,12.788857390932431
2578,4.57,12.788857390932431
2579,20.73,51.02973962398501
2580,2.47,0.2994234790071227
2581,16.41,56.34465623329043
2582,14.02,0.46548885329235334
2583,30.48,0.5308384119870788
2584,8.63,13.734987619758018
2585,9.14,13.734987619758018
2586,16.6,17.49834609370329
2587,25.91,13.611127610697917
2588,15.78,37.012158410945936
2589,15.24,63.07008125298221
2590,20.46,27.945442808840852
2591,3.91,40.59290736149762
2592,9.46,0.361195333074795
2593,16.98,0.361195333074795
2594,10.12,0.05262102071149148
2595,11.31,0.05262102071149148
2596,12.09,0.011578866627392182
2597,1.25,0.2999108711261936
2598,6.23,5.484061362477621
2599,11.06,13.487126776282215
2600,4.88,0.30983448077293135
2601,6.71,0.3810773905259838
2602,5.49,0.3810773905259838
2603,3.67,8.470748198798937
2604,6.1,11.29947844034723
2605,15.24,2.07988974318293
2606,3.53,5.539469701488506
2607,6.56,6.049908424470383
2608,0.0,29.44450129303409
2609,1.68,0.44870700412630143
2610,9.02,39.820644268828055
2611,37.49,72.91164148553784
2612,4.57,0.16272426578342952
2613,12.19,37.61688878021682
2614,8.53,0.16272426578342952
2615,34.44,64.7336119719128
2616,24.08,51.02973962398501
2617,14.02,77.66631668795547
2618,4.88,0.3946266237531651
2619,4.57,34.01449360801342
2620,13.41,0.054359470118027046
2621,18.29,8.050330540382882
2622,2.68,0.04195758575802116
2623,1.49,0.47254030802435154
2624,7.62,50.04738930997443
2625,21.95,26.92852923594085
2626,8.67,5.501821809300637
2627,9.14,33.53323108287994
2628,9.14,0.05262102071149148
2629,13.04,29.743361091599446
2630,1.44,0.553046905898123
2631,10.02,18.052739242193468
2632,8.1,7.835214132117472
2633,10.27,0.26238942036024065
2634,15.0,22.606518705186666
2635,1.84,0.2833475450962099
2636,3.06,9.742685875688746
2637,6.37,0.16377253032324418
2638,1.54,0.562514037594787
2639,10.36,46.992465440838465
2640,2.74,50.898706133836185
2641,4.27,60.004503503028594
2642,1.83,13.879853480749588
2643,2.74,66.23937224134086
2644,7.62,0.16272426578342952
2645,6.1,0.16272426578342952
2646,4.27,0.2634741785478159
2647,13.72,37.61688878021682
2648,8.23,67.87542780269638
2649,12.19,51.02973962398501
2650,10.67,67.87542780269638
2651,9.1,67.87542780269638
2652,10.67,37.8063115508845
2653,6.71,0.24581988977610136
2654,1.7,8.491070427492394
2655,3.05,21.188388431965187
2656,18.3,45.97995556816671
2657,2.16,8.491070427492394
2658,5.06,0.46547979932623806
2659,7.92,0.052135223918275145
2660,6.1,69.60195359948432
2661,4.57,0.04704389431530661
2662,10.67,0.0
2663,15.24,63.07008125298221
2664,13.72,22.954887262749942
2665,9.11,0.024468373712657275
2666,11.95,33.53323108287994
2667,41.15,25.505878274593798
2668,32.0,56.47270554142018
2669,4.03,7.979040346439687
2670,7.62,0.010959111383188041
2671,8.23,21.803514225383143
2672,8.21,14.139821516428377
2673,3.05,0.48513065589689547
2674,0.0,0.34887257762607615
2675,20.16,12.44755469153643
2676,9.14,0.26238942036024065
2677,5.5,6.303868880653374
2678,10.32,0.6457638610732912
2679,3.05,0.05704223431973863
2680,12.02,11.485767781092978
2681,6.4,23.66756789396517
2682,3.65,0.3810773905259838
2683,12.19,11.833019047084774
2684,4.62,12.520567618401419
2685,0.08,0.14704161599272858
2686,5.49,66.23937224134086
2687,7.32,0.16272426578342952
2688,7.01,0.16272426578342952
2689,13.72,0.342515573876696
2690,19.81,75.81244630070125
2691,24.38,43.636052376458274
2692,6.11,34.01449360801342
2693,2.13,81.13492752040072
2694,2.44,81.13492752040072
2695,15.86,9.885909421148988
2696,12.19,32.44458768469604
2697,25.91,30.227485619803403
2698,6.1,21.724691943369425
2699,26.64,0.060431761416823236
2700,26.82,0.030169984528864296
2701,4.35,19.761405528389805
2702,2.17,5.31225650083778
2703,9.14,0.05182790865894783
2704,2.66,0.283600214348355
2705,2.26,0.5685071098594154
2706,1.22,0.35998814832076625
2707,7.62,0.0
2708,12.8,0.005470421348442475
2709,6.1,60.004503503028594
2710,2.44,66.23937224134086
2711,4.27,34.98047635071228
2712,14.33,72.35112389631398
2713,0.61,0.0
2714,50.29,14.369031597037845
2715,3.87,54.401638054675495
2716,7.62,34.01449360801342
2717,1.52,15.96202302659828
2718,6.1,5.9773600173537895
2719,14.92,33.689974282379204
2720,0.67,18.313425788655678
2721,27.31,19.757248226304565
2722,6.1,69.60195359948432
2723,45.72,60.19831882805521
2724,13.86,5.38272609875386
2725,10.2,7.107574954449953
2726,13.04,7.107574954449953
2727,13.6,32.44458768469604
2728,24.95,30.58385055907909
2729,15.24,0.024468373712657275
2730,7.71,47.51672800779238
2731,23.41,24.994154665802828
2732,21.31,30.799500217013197
2733,24.38,24.994154665802828
2734,4.35,16.988371330706368
2735,9.18,0.26238942036024065
2736,4.66,9.651350782445144
2737,2.13,0.21647962976842952
2738,9.75,0.0
2739,17.68,0.40137449385840657
2740,3.96,72.77843210385569
2741,18.9,0.0
2742,11.89,0.09726761188668841
2743,5.18,0.09726761188668841
2744,5.49,0.09726761188668841
2745,24.38,73.01710648314835
2746,31.09,44.29280777301999
2747,25.6,0.04327415324776645
2748,24.38,12.283121204826099
2749,3.96,0.4035788738540643
2750,0.91,32.85323368448342
2751,11.06,17.85123767618871
2752,27.05,43.636052376458274
2753,8.37,69.54279053940567
2754,1.83,10.426077539900094
2755,6.1,21.188388431965187
2756,4.88,5.9773600173537895
2757,1.52,0.0
2758,5.84,0.09134408618184044
2759,10.52,0.10843088429048701
2760,9.83,7.4742705588017415
2761,12.19,7.229743416574671
2762,9.14,0.27538550078207213
2763,2.29,5.552712783509301
2764,17.25,52.04591126433787
2765,8.53,31.85163930544044
2766,18.29,54.72430377254959
2767,9.78,0.00016956449578222105
2768,5.76,0.27414545339540203
2769,8.03,0.5108076870345108
2770,10.06,19.413825043749508
2771,4.07,0.6474997853552685
2772,3.05,0.3998749803025138
2773,12.67,0.714869667961152
2774,4.12,0.37989475673612244
2775,3.66,24.187986851026622
2776,2.16,108.84813295375454
2777,6.4,0.06658923654452051
2778,10.97,0.10874601771517758
2779,12.19,0.25100919020814505
2780,28.65,44.29280777301999
2781,3.66,82.75966715309383
2782,6.1,0.4035788738540643
2783,6.1,18.42906101737435
2784,0.91,29.26260488182766
2785,12.5,30.25642916265476
2786,1.52,10.99140865108745
2787,3.89,5.9773600173537895
2788,3.05,5.9773600173537895
2789,1.52,0.07485022533029058
2790,0.0,0.13890143182749712
2791,7.62,69.60195359948432
2792,1.22,0.2845707123644297
2793,17.01,4.998346787803842
2794,10.67,7.107574954449953
2795,6.54,0.004010695068219253
2796,9.14,14.531390962076449
2797,12.19,7.229743416574671
2798,14.05,0.16167193375188946
2799,23.77,5.128646964762687
2800,6.35,12.37611433783412
2801,7.62,14.147600538815734
2802,4.75,19.900802967175313
2803,2.13,12.181017951526748
2804,1.59,5.646369087987314
2805,0.97,6.556129398761595
2806,4.43,0.6235158479526832
2807,7.92,0.17425311799834797
2808,0.0,9.359135009690327
2809,16.46,48.85422234528003
2810,9.14,12.496986186197379
2811,2.13,36.694735818131036
2812,1.83,33.955262990065265
2813,5.47,12.527036737756822
2814,13.72,84.46002735286754
2815,3.05,16.79735590645321
2816,3.96,38.658361648008025
2817,11.89,0.0
2818,18.29,0.2004727116951517
2819,18.71,0.06367327541983392
2820,14.43,29.713473196564074
2821,10.76,0.3503916127828888
2822,27.43,37.206634150936864
2823,4.88,21.724691943369425
2824,3.96,21.724691943369425
2825,4.57,16.10425346548897
2826,11.89,29.910939577711652
2827,19.38,0.4413445317222764
2828,9.4,6.166087568976257
2829,5.18,17.699476948773363
2830,3.05,13.505701749427372
2831,5.49,13.505701749427372
2832,16.15,0.3748380950444276
2833,6.22,5.3650206849756295
2834,10.23,12.592239599606701
2835,4.09,0.37989475673612244
2836,9.91,5.178207603843399
2837,1.52,0.1138050933466534
2838,4.57,35.29230608076812
2839,10.67,90.07806919165536
2840,5.49,30.374338177978466
2841,4.27,17.229616913481834
2842,21.95,42.18789419422372
2843,24.38,31.742810872497888
2844,3.05,15.697598005697888
2845,15.24,60.51827997571757
2846,16.76,35.07363046728876
2847,4.88,18.465383874809966
2848,18.29,34.13003377580505
2849,7.32,15.460473795989682
2850,7.92,0.4788928939056278
2851,29.17,39.383551030369595
2852,24.99,0.08573135609851164
2853,6.1,0.362501522904882
2854,5.43,0.362501522904882
2855,0.91,67.41498481211765
2856,0.12,67.41498481211765
2857,16.74,98.74800940049322
2858,0.46,12.435490955153737
2859,10.67,0.27538550078207213
2860,19.81,0.4413445317222764
2861,28.35,5.306520155894591
2862,4.27,19.900802967175313
2863,11.28,0.17370643951069628
2864,4.53,0.25773227622896305
2865,8.17,0.23012381400210788
2866,3.26,0.3998749803025138
2867,5.24,5.423418444681831
2868,11.09,12.592239599606701
2869,9.2,5.178207603843399
2870,7.62,0.27942019536431595
2871,12.19,0.714869667961152
2872,5.18,0.31295087451318476
2873,6.1,0.17425311799834797
2874,18.29,83.81886898271974
2875,10.67,90.07806919165536
2876,7.32,11.925396606705426
2877,14.94,0.0
2878,1.83,30.458047286376758
2879,3.85,12.469128907039535
2880,3.57,0.3281210516085416
2881,17.89,12.298975625386626
2882,11.63,0.362501522904882
2883,3.96,5.819274223435025
2884,9.14,29.910939577711652
2885,6.87,49.67664395132879
2886,12.3,53.03005106586557
2887,3.05,0.1943566445791881
2888,9.81,6.102202785903133
2889,17.68,0.0
2890,5.49,12.254675776554306
2891,6.1,13.505701749427372
2892,8.23,22.459300723859883
2893,10.67,0.23012381400210788
2894,3.05,0.07330917226701872
2895,17.25,9.194639687138856
2896,3.98,16.974839310579476
2897,5.9,8.714197612384694
2898,5.65,0.31295087451318476
2899,16.76,95.85172605592686
2900,3.96,18.93954957426868
2901,21.03,31.742810872497888
2902,10.67,0.0
2903,12.19,62.93235873788779
2904,13.72,62.93235873788779
2905,12.19,73.87361120407328
2906,7.99,31.270870265810135
2907,5.79,0.318270326191936
2908,8.08,31.760151851425267
2909,17.25,0.0
2910,9.12,0.18657733128152224
2911,6.1,21.91763515764302
2912,12.19,0.05056716677838091
2913,7.86,5.5362261667395565
2914,3.05,8.813769953100664
2915,1.52,7.781771777572409
2916,4.27,7.781771777572409
2917,3.05,7.781771777572409
2918,13.11,5.346481448605086
2919,4.57,0.5070947355620159
2920,3.05,0.07330917226701872
2921,9.14,0.23012381400210788
2922,6.71,5.733195302227787
2923,4.25,0.2258314238950526
2924,4.83,0.31295087451318476
2925,33.53,59.71679360236539
2926,4.88,0.01923332447802002
2927,15.24,19.994095814560602
2928,9.14,4.898687766280232
2929,2.44,22.368874171056852
2930,10.78,12.469128907039535
2931,11.95,0.0460740184662375
2932,22.25,55.00145739026899
2933,9.27,34.15392741714983
2934,6.71,49.67664395132879
2935,4.99,0.015727817568358695
2936,12.93,30.835029487322
2937,5.49,0.10979511111846438
2938,21.64,14.883864618774592
2939,12.1,27.631760213816705
2940,2.44,0.6279951825054426
2941,3.66,0.609846671125182
2942,3.05,2.483475988740849
2943,12.19,5.178207603843399
2944,9.3,0.5612478931363978
2945,9.75,31.469684423508895
2946,1.83,0.38228172659885
2947,22.25,56.89316182365079
2948,2.44,0.027219518135827136
2949,35.36,63.55267422633165
2950,4.27,30.460417225809316
2951,7.53,0.0
2952,5.49,0.0
2953,27.43,77.56321040471576
2954,15.74,28.495832549262406
2955,15.15,5.546273600428703
2956,12.25,0.06264827285998746
2957,0.83,29.349342255946528
2958,0.48,14.845698729945795
2959,9.14,0.0460740184662375
2960,17.37,0.0
2961,7.65,12.531375288376104
2962,15.24,28.5899954317151
2963,12.19,22.228330254376825
2964,8.53,14.141431296900645
2965,25.91,5.022141803885199
2966,3.66,0.10979511111846438
2967,23.53,17.10368878839541
2968,18.9,33.60576480988314
2969,6.71,5.338242426530944
2970,3.66,5.438968510520637
2971,7.62,0.18645751960335585
2972,13.41,5.346481448605086
2973,2.74,0.07330917226701872
2974,4.27,0.5070947355620159
2975,16.76,5.020801706627002
2976,3.96,16.974839310579476
2977,2.13,0.3798720066624526
2978,6.71,0.2513817259718547
2979,6.1,1.5820700941339758
2980,1.22,0.0776821192976878
2981,2.13,0.22562021844948502
2982,9.14,30.460417225809316
2983,3.05,80.25538572355373
2984,27.43,0.0
2985,4.28,34.23762645973622
2986,9.14,49.7607289376723
2987,1.22,0.7018359457708414
2988,30.48,36.85721980589001
2989,16.46,45.04522288812678
2990,15.24,37.099522896508574
2991,32.0,4.580471320434945
2992,2.13,0.7923814053938084
2993,9.14,12.254675776554306
2994,24.08,27.187544201467748
2995,3.66,5.438968510520637
2996,5.18,6.051116312908806
2997,29.46,81.0982207471691
2998,3.66,0.609846671125182
2999,14.63,56.89316182365079
3000,3.35,33.85171246103293
3001,9.14,69.60781129263556
3002,4.57,52.28625901910438
3003,6.1,53.325923301722504
3004,24.38,12.584461006363348
3005,3.53,57.18550917103393
3006,4.27,73.63085837270329
3007,0.48,0.08588252993734026
3008,14.87,64.94757004994058
3009,9.05,12.531375288376104
3010,1.83,0.08626451603298121
3011,19.33,47.70467680532197
3012,9.14,0.34232805340799116
3013,15.24,41.818870977438046
3014,3.37,9.769573376091492
3015,18.29,30.58946311539766
3016,22.75,26.619741595974684
3017,6.1,0.2423376182799838
3018,1.53,14.183104623203139
3019,7.62,4.910164187452472
3020,27.74,24.423532770415463
3021,6.14,10.669416884555794
3022,10.67,5.8828856972276835
3023,19.81,34.00673036208313
3024,18.29,21.776315773498418
3025,4.57,0.9839590276768222
3026,9.14,6.2655691068488935
3027,9.45,12.671538168746466
3028,6.71,5.2543251488334795
3029,18.34,8.699233074744598
3030,9.14,6.2655691068488935
3031,9.32,30.202207405001204
3032,5.04,0.39336979391905097
3033,10.06,3.706851439779978
3034,10.97,3.706851439779978
3035,3.96,14.404915113807471
3036,10.67,11.046592851496431
3037,6.28,66.97706792478628
3038,10.67,28.262397052545605
3039,10.81,92.54841663830747
3040,6.1,13.165449154990364
3041,0.94,20.84416624113941
3042,8.23,0.06995181282256396
3043,5.49,50.38023877617099
3044,1.52,50.38023877617099
3045,6.1,52.28625901910438
3046,14.33,67.16419413214189
3047,36.58,102.26252803805156
3048,46.58,85.843001271318
3049,11.28,30.41321374776761
3050,12.59,0.5617723830640743
3051,8.84,30.119455774741283
3052,3.6,0.18887616159493356
3053,8.23,0.13934469336353222
3054,12.19,18.737063812302388
3055,19.81,46.07179388438226
3056,2.74,10.224305789225518
3057,10.67,5.266678221814849
3058,15.24,0.26493759989937327
3059,4.57,0.39336979391905097
3060,14.63,9.880132861546128
3061,15.24,9.880132861546128
3062,2.44,16.644203699917867
3063,0.91,0.13116350228294857
3064,28.68,68.18025813045254
3065,12.19,52.88941079030612
3066,12.19,61.36956983341776
3067,6.4,0.08123246170037138
3068,7.01,62.18043038337171
3069,12.19,103.08583124574211
3070,22.86,51.938116737396925
3071,0.91,37.40065364932024
3072,4.4,52.28625901910438
3073,21.34,53.325923301722504
3074,42.67,76.63008677488531
3075,3.66,20.72741753469047
3076,6.1,29.21944968731469
3077,5.22,0.047870226221704615
3078,5.18,0.047870226221704615
3079,2.44,5.767372010547964
3080,5.97,13.722965287258697
3081,12.19,6.055211757867821
3082,1.8,97.42351479431545
3083,6.1,8.731389916050972
3084,19.81,38.19511931172028
3085,17.37,14.987842605515764
3086,9.14,14.141431296900645
3087,16.04,27.17333640699961
3088,21.7,0.32419173427271036
3089,7.92,25.620857600806065
3090,10.36,29.22071490439736
3091,2.13,1.0217942538795934
3092,2.44,0.4969298626416735
3093,15.24,13.51434476700622
3094,5.49,5.259161152760667
3095,14.02,5.5197122118305
3096,10.36,7.195346300809202
3097,7.62,16.038911892243004
3098,2.74,103.08583124574211
3099,1.83,72.54265641726673
3100,3.05,52.28625901910438
3101,13.72,0.15387551912671193
3102,35.05,33.348858749148825
3103,28.42,0.08671041397601638
3104,2.89,2.090107576296469
3105,7.62,52.2144227949335
3106,8.99,13.627589785021884
3107,10.67,0.13430362903336726
3108,11.13,140.8074343642687
3109,6.68,32.00309904898058
3110,6.1,0.05251868286998601
3111,11.28,0.05251868286998601
3112,3.96,0.715197493503081
3113,3.96,17.182864545788526
3114,0.91,6.46559659234201
3115,4.27,17.182864545788526
3116,24.99,7.833835235199677
3117,17.07,15.947755335329944
3118,21.34,14.807980697773335
3119,3.96,1.9895748463883403
3120,9.75,0.48660031032308754
3121,3.05,5.602528457027596
3122,1.52,0.2108834430131243
3123,21.64,45.394215177912535
3124,6.1,13.165449154990364
3125,10.67,0.003839453587851561
3126,0.61,0.09454710026612104
3127,5.49,0.0
3128,7.92,62.18043038337171
3129,2.13,41.74864898438362
3130,5.49,0.08157002097942953
3131,17.37,0.092334210459809
3132,6.1,97.01920222509231
3133,35.97,60.32748704753313
3134,42.67,49.72202760854124
3135,12.19,0.23444516739644372
3136,8.53,0.047870226221704615
3137,19.66,42.834869029477154
3138,21.95,42.834869029477154
3139,22.07,0.06777352214873301
3140,6.08,0.2143968962947276
3141,19.48,5.533805984851634
3142,24.38,12.271213321592704
3143,3.84,29.314936484685184
3144,7.62,0.48712928432048275
3145,6.1,0.2862956481265705
3146,20.42,19.458375535213364
3147,24.38,16.135449529464616
3148,4.57,35.93709497150937
3149,30.48,47.851121661233506
3150,8.53,0.1981597163573998
3151,6.71,0.8679261717431619
3152,23.47,0.6760931999464125
3153,17.37,15.947755335329944
3154,7.92,5.742494388414071
3155,12.8,12.671538168746466
3156,4.57,1.9895748463883403
3157,2.13,0.09135830298460815
3158,11.89,1.8001455555589825
3159,7.62,0.22561523412688528
3160,15.54,0.26493759989937327
3161,5.49,14.219007750463287
3162,19.15,62.51936152974143
3163,9.14,18.001884914432942
3164,2.44,43.77342183995525
3165,3.35,13.897444887637729
3166,1.22,0.09454710026612104
3167,1.83,0.09454710026612104
3168,9.14,32.011843517462786
3169,24.38,29.933458575571322
3170,7.92,0.0
3171,24.99,74.72680441983904
3172,9.14,30.181590483599205
3173,4.57,71.56551969487572
3174,6.1,44.34432393625446
3175,2.44,29.79600955858812
3176,27.43,0.08671041397601638
3177,20.42,29.966931680700075
3178,13.61,1.7964263492007282
3179,3.65,0.07979358666522736
3180,10.84,5.205027964791286
3181,3.05,30.58520105570512
3182,12.19,27.943891655549365
3183,5.49,0.018894494410499604
3184,14.72,0.5477213947055445
3185,44.2,39.18884268008013
3186,16.76,14.987842605515764
3187,11.58,16.161970999802787
3188,4.27,20.776187536757924
3189,7.32,5.47948872022039
3190,7.62,4.729263661753854
3191,6.1,15.42323812261356
3192,3.05,0.4969298626416735
3193,17.68,11.856284415693116
3194,12.19,62.51936152974143
3195,3.05,31.936621955957655
3196,6.71,18.001884914432942
3197,3.66,32.011843517462786
3198,5.79,0.0
3199,0.91,17.933760395348596
3200,54.86,31.66565054761816
3201,3.66,12.542227690709852
3202,8.31,0.047870226221704615
3203,1.89,0.024991134202962232
3204,30.48,0.3494173154879866
3205,10.14,0.28324627807399205
3206,17.68,15.241848937271207
3207,12.19,27.943891655549365
3208,2.41,33.80871180976673
3209,9.14,98.20216187414823
3210,22.61,0.2685920316593735
3211,16.76,22.288188260355206
3212,15.24,19.557130010671457
3213,9.14,7.128522439471757
3214,4.57,0.23394074647052573
3215,19.2,9.068792996188112
3216,13.72,24.20993433054382
3217,9.14,0.1981597163573998
3218,6.1,0.3825091294488069
3219,16.46,0.3825091294488069
3220,5.18,0.9034672779678038
3221,2.74,0.09135830298460815
3222,14.02,0.1721131156927406
3223,9.88,1.8001455555589825
3224,3.96,45.10337013589598
3225,5.18,18.001884914432942
3226,4.88,18.001884914432942
3227,6.71,0.06053484628324535
3228,6.1,14.942420229573298
3229,6.1,0.09394069677193755
3230,6.1,33.55277407846749
3231,3.05,13.114451772299784
3232,12.19,15.223494668228458
3233,2.44,29.28577186749358
3234,13.72,68.30521664240398
3235,28.96,12.583860125634898
3236,6.1,24.93190108537258
3237,44.2,29.859210489223177
3238,25.0,18.617664058352002
3239,12.16,47.74119835825577
3240,2.81,0.28172896258657504
3241,9.3,28.358380514773692
3242,7.62,0.48712928432048275
3243,4.56,12.940702958601609
3244,9.14,0.3616900375363691
3245,7.32,6.021140722899536
3246,18.29,12.864662474348352
3247,22.56,9.068792996188112
3248,14.94,5.138629349005025
3249,11.89,0.16573906271613167
3250,4.57,0.36501472773863297
3251,7.42,0.3825091294488069
3252,2.74,0.16183430759529166
3253,1.52,0.16183430759529166
3254,12.8,23.84688250670721
3255,6.1,19.947070481695658
3256,12.19,11.856284415693116
3257,1.52,0.20961886638165741
3258,5.79,19.394943851748632
3259,0.91,0.01052878405789792
3260,27.43,67.32075318464317
3261,10.67,31.178611342782798
3262,21.34,33.02041654059948
3263,25.91,85.86183342193254
3264,15.24,118.1147226904181
3265,3.05,0.383514110794314
3266,3.05,0.01502760436519771
3267,4.58,0.01502760436519771
3268,1.52,0.024991134202962232
3269,25.81,14.932541805635084
3270,9.63,0.02249018401376906
3271,20.08,0.017070289595244113
3272,5.15,0.006938424034175105
3273,15.24,0.6032775076797481
3274,3.05,0.01332598041367286
3275,13.72,12.670657616453402
3276,9.75,0.06427574109933301
3277,15.54,0.36501472773863297
3278,8.53,0.49228063552490126
3279,13.11,23.84688250670721
3280,9.14,12.932738309030855
3281,11.58,0.1996494660538002
3282,19.2,62.734496227321536
3283,36.58,74.6588087844169
3284,8.53,0.3851590332203682
3285,3.62,63.569088509226205
