,i_index,j_index,obs,PF
7443,304,-329,6.15,28.05374013640416
7444,304,-353,8.64,0.3336506470279789
7445,304,-67,1.83,41.67011540388211
7446,303,-68,2.44,29.348395082704325
7447,307,-76,1.83,12.02669536876201
7448,305,-101,2.13,47.99068159669189
7449,306,-108,3.05,0.44575756323155724
7450,305,-171,27.43,96.61155857338886
7451,305,-171,4.88,96.61155857338886
7452,307,-179,0.3,29.215291824499605
7453,307,-179,14.02,29.215291824499605
7454,305,-191,9.75,61.17296346821722
7455,303,-212,1.52,0.025323095877121008
7456,307,-224,12.58,0.03233051816170306
7457,304,-257,8.55,0.28105739041233047
7458,304,-264,13.03,22.99133600645066
7459,307,-268,0.98,5.722699452620436
7460,305,-273,3.05,0.1819541199179203
7461,304,-289,1.52,0.6144755231369486
7462,306,-283,4.76,39.70466750033044
7463,305,-291,11.89,9.975412748864827
7464,303,-297,17.64,8.87569159779102
7465,305,-298,3.05,17.794237247451782
7466,306,-297,9.14,10.783513242947967
7467,306,-302,6.1,6.256765812122253
7468,307,-310,3.96,0.0011633481452224988
7469,306,-322,9.14,12.90228241711944
7470,304,-324,5.65,0.253493487527851
7471,307,-320,18.29,12.639442208232882
7472,305,-326,10.67,16.029594221128754
7473,306,-330,17.37,0.1919859290269453
7474,304,-333,11.96,0.4784177053812453
7475,307,-347,2.14,0.12115423908301388
7476,304,-353,6.1,0.3336506470279789
7477,304,-355,1.61,0.5660746211778371
7478,306,-75,3.66,29.716823999022
7479,305,-118,3.65,20.206833213387657
7480,304,-130,1.52,0.051656023231413835
7481,308,-168,1.52,60.052162870376634
7482,308,-172,8.23,43.70768955626481
7483,308,-177,13.41,33.77828129405315
7484,308,-177,2.9,33.77828129405315
7485,306,-195,27.13,12.32723946191942
7486,304,-257,12.5,0.28105739041233047
7487,307,-272,10.67,12.870423259094496
7488,306,-276,24.36,22.17758605487659
7489,305,-275,1.88,8.169147207091742
7490,308,-287,0.92,0.48111601392835485
7491,306,-283,4.11,39.70466750033044
7492,306,-289,6.01,0.49216603192019354
7493,305,-290,7.75,4.546500748316022
7494,308,-310,16.46,0.0006527246620871007
7495,306,-327,15.94,16.79240672657316
7496,304,-389,3.14,0.4896217480673778
7497,309,-72,12.19,39.32480772645976
7498,305,-103,7.32,32.93629997620367
7499,306,-123,4.07,20.551592062956182
7500,306,-127,4.27,0.007399505337788155
7501,305,-134,7.62,19.77229094782902
7502,305,-137,9.14,21.989911009191623
7503,307,-188,3.05,29.207150879393325
7504,305,-197,7.01,0.0
7505,309,-261,36.52,66.1200707165741
7506,307,-261,42.02,63.074706170115
7507,305,-266,38.57,0.10007567213948303
7508,309,-270,7.71,6.160222685371158
7509,307,-264,17.68,44.13183253858514
7510,305,-268,11.58,25.453821757297057
7511,307,-270,9.14,0.1744529360710623
7512,305,-275,3.7,8.169147207091742
7513,306,-289,4.57,0.49216603192019354
7514,309,-291,22.86,24.52602550339126
7515,305,-294,12.98,14.295687010432061
7516,305,-292,12.52,14.468027880114496
7517,305,-296,25.61,16.063602548311774
7518,305,-294,11.39,14.295687010432061
7519,305,-297,16.76,25.403503366342676
7520,309,-298,4.57,0.1942916393845464
7521,309,-307,10.31,0.6360381766202491
7522,307,-310,3.2,0.0011633481452224988
7523,309,-319,8.73,13.444488776640119
7524,308,-318,7.62,30.308196888410176
7525,309,-322,10.67,6.389161933519249
7526,309,-318,15.24,34.083664121655374
7527,308,-329,3.52,5.250737746263686
7528,305,-351,4.54,0.25119242962762345
7529,305,-352,4.88,0.3615126629306611
7530,308,-73,32.92,48.55245069877412
7531,306,-75,3.05,29.716823999022
7532,306,-132,5.79,24.433742643452593
7533,306,-140,13.72,34.93709397764074
7534,308,-155,7.62,69.99675102638535
7535,310,-169,18.29,0.24349089513581113
7536,310,-170,5.84,0.5608589344770548
7537,310,-170,5.55,0.5608589344770548
7538,310,-184,4.57,0.3301111109721693
7539,310,-208,9.14,0.1122770464458298
7540,308,-208,1.66,0.031807373279671466
7541,306,-225,2.74,0.20007755621161036
7542,306,-251,59.74,99.92244325960809
7543,309,-248,32.9,115.20815898533566
7544,310,-263,13.01,36.25597849870936
7545,310,-263,5.89,36.25597849870936
7546,309,-264,21.2,0.1731448833137717
7547,308,-261,62.3,65.81597355740502
7548,306,-266,23.17,0.11153879314554437
7549,306,-268,4.04,9.54288845145335
7550,309,-268,1.35,0.1393066289773169
7551,306,-272,6.93,6.8245627265507895
7552,306,-275,18.29,18.59125132717769
7553,306,-289,5.36,0.49216603192019354
7554,307,-288,1.01,0.18438658627377746
7555,308,-296,1.8,11.377169595652655
7556,306,-301,4.57,5.105482971811777
7557,307,-310,4.67,0.0011633481452224988
7558,307,-310,7.62,0.0011633481452224988
7559,307,-310,9.14,0.0011633481452224988
7560,308,-310,15.54,0.0006527246620871007
7561,307,-316,12.19,32.232325265880284
7562,307,-316,9.48,32.232325265880284
7563,307,-323,1.22,14.495545883606574
7564,309,-320,6.16,12.906759339060985
7565,306,-336,3.05,0.24200843988604662
7566,306,-334,3.78,0.6471822876538904
7567,310,-346,1.69,0.14916708964807252
7568,306,-391,0.66,0.4513436322023277
7569,308,-110,15.24,57.0987349736006
7570,311,-122,12.19,26.381273635455404
7571,308,-142,2.74,55.7953891645891
7572,310,-170,6.1,0.5608589344770548
7573,310,-170,13.11,0.5608589344770548
7574,311,-177,15.07,16.59800959697856
7575,311,-176,7.32,12.661811762566733
7576,311,-182,11.73,26.960823264268377
7577,309,-203,9.14,39.778988324624144
7578,310,-236,8.53,0.39678514784076513
7579,308,-260,66.23,75.5148261735281
7580,307,-263,47.68,40.239263292952536
7581,307,-261,43.27,63.074706170115
7582,307,-263,47.4,40.239263292952536
7583,307,-264,19.08,44.13183253858514
7584,310,-268,6.89,0.1313457865209169
7585,311,-267,0.91,23.029474156449094
7586,308,-272,2.27,8.307773886285919
7587,309,-286,3.35,0.19225975904701434
7588,311,-302,9.75,16.93631477307577
7589,311,-302,9.47,16.93631477307577
7590,308,-304,3.89,21.11871972734791
7591,307,-310,6.1,0.0011633481452224988
7592,308,-318,7.32,30.308196888410176
7593,307,-323,3.32,14.495545883606574
7594,308,-329,2.71,5.250737746263686
7595,311,-346,4.57,0.1995110719257223
7596,309,-114,0.61,0.23244583558504303
7597,312,-123,7.62,18.426877599922463
7598,312,-130,18.29,64.79380688464168
7599,308,-135,7.62,87.2343131703808
7600,310,-169,14.63,0.24349089513581113
7601,310,-169,14.94,0.24349089513581113
7602,310,-184,5.69,0.3301111109721693
7603,308,-192,2.74,0.053570682116326054
7604,309,-191,6.4,0.02713942022836713
7605,310,-252,1.42,6.583620773658755
7606,310,-252,1.13,6.583620773658755
7607,310,-261,57.27,79.03462745984118
7608,312,-259,43.79,46.549962383042676
7609,309,-264,22.84,0.1731448833137717
7610,308,-272,0.64,8.307773886285919
7611,309,-288,24.38,18.976423074290196
7612,310,-292,22.86,16.6421692359026
7613,311,-296,1.52,6.541865940844685
7614,310,-303,3.05,14.891391860225319
7615,309,-320,2.26,12.906759339060985
7616,312,-327,3.31,0.4300474349939399
7617,312,-336,6.01,0.1713356434901679
7618,309,-365,2.68,0.09213048324643605
7619,310,-104,2.74,33.23433639594728
7620,313,-123,4.57,13.114647329237728
7621,310,-139,15.85,96.47427019262003
7622,309,-139,10.06,78.83461021835839
7623,309,-139,12.19,78.83461021835839
7624,313,-178,22.25,21.93845151265694
7625,309,-188,7.89,0.0
7626,312,-212,1.52,0.30014341559174257
7627,313,-230,4.57,0.060014133179512485
7628,312,-262,4.79,13.74572446299341
7629,311,-261,38.71,67.66134050828538
7630,310,-261,57.95,79.03462745984118
7631,311,-268,6.1,0.12998118223983654
7632,310,-270,17.08,12.566594187393118
7633,309,-269,6.1,0.2988650988218088
7634,310,-270,13.4,12.566594187393118
7635,310,-269,2.05,5.044200938823343
7636,312,-277,9.78,13.144466076914092
7637,312,-277,8.2,13.144466076914092
7638,313,-279,0.91,0.12872137138951167
7639,313,-311,4.27,0.0
7640,313,-327,3.66,0.26714224898894817
7641,309,-332,2.44,0.07590825157848814
7642,313,-340,3.35,0.10396422435766418
7643,312,-336,3.06,0.1713356434901679
7644,313,-349,2.29,0.276257539317193
7645,312,-360,5.03,0.26166185288158755
7646,309,-365,3.15,0.09213048324643605
7647,309,-413,2.44,0.11335900391971614
7648,311,-100,3.66,0.0036976901549631586
7649,313,-113,10.67,29.997824051803324
7650,313,-113,9.75,29.997824051803324
7651,314,-116,3.05,17.880946880989004
7652,314,-128,4.88,21.25758633516288
7653,314,-128,9.14,21.25758633516288
7654,310,-142,2.13,103.79012785925381
7655,310,-148,0.0,38.49591384729041
7656,312,-152,8.87,78.92654910066797
7657,312,-155,3.96,34.76798423061199
7658,310,-202,19.51,72.36291168591315
7659,311,-222,14.02,26.280556438541243
7660,312,-257,51.66,32.384574746677174
7661,314,-251,15.39,15.687428021287511
7662,312,-257,56.05,32.384574746677174
7663,310,-261,55.04,79.03462745984118
7664,310,-269,3.06,5.044200938823343
7665,310,-269,2.8,5.044200938823343
7666,312,-267,1.95,30.407848120734723
7667,312,-288,4.57,5.376385354761728
7668,311,-295,5.18,9.907606197302934
7669,313,-319,2.74,0.7095897412334329
7670,314,-327,1.7,0.21447346724763744
7671,313,-327,2.74,0.26714224898894817
7672,312,-336,1.52,0.1713356434901679
7673,311,-346,2.66,0.1995110719257223
7674,314,-355,4.46,0.2492509240411671
7675,314,-360,5.4,0.4710507623176621
7676,315,-118,0.91,16.339347867526673
7677,315,-124,1.52,0.20674793224753757
7678,315,-132,9.14,31.791193598555072
7679,315,-144,2.74,96.35786496544675
7680,315,-144,3.05,96.35786496544675
7681,315,-144,2.74,96.35786496544675
7682,312,-152,13.11,78.92654910066797
7683,313,-163,24.38,75.67066761139036
7684,311,-220,4.88,12.854322813103382
7685,311,-221,8.84,12.869738187883383
7686,313,-253,8.59,15.010810089529686
7687,311,-255,67.48,0.0
7688,313,-257,35.36,0.181354481192424
7689,311,-261,32.71,67.66134050828538
7690,312,-259,43.42,46.549962383042676
7691,311,-261,31.53,67.66134050828538
7692,311,-267,1.58,23.029474156449094
7693,311,-268,2.91,0.12998118223983654
7694,314,-277,3.81,29.422024478813082
7695,314,-278,2.83,7.387073559480751
7696,315,-277,5.49,12.795147128712856
7697,312,-288,4.57,5.376385354761728
7698,311,-291,7.62,7.281008817970198
7699,314,-291,17.07,6.1889644996515
7700,311,-300,7.62,0.19948935126506673
7701,312,-301,3.96,5.950610607695754
7702,311,-300,7.01,0.19948935126506673
7703,311,-301,24.38,6.348219870799525
7704,315,-308,12.19,12.897709988096183
7705,315,-308,12.8,12.897709988096183
7706,315,-321,9.14,0.5657202457771295
7707,314,-321,7.11,5.039568783889739
7708,315,-320,2.44,0.3095296219226066
7709,314,-325,3.96,0.26529548357598676
7710,314,-347,0.03,0.06794395984047391
7711,313,-349,1.8,0.276257539317193
7712,315,-359,6.27,0.4916849294574386
7713,311,-365,3.73,0.22502668646281931
7714,315,-418,2.0,0.16351799866124525
7715,312,-123,8.53,18.426877599922463
7716,316,-127,27.43,0.18739014576609267
7717,316,-142,4.57,0.35086605991426584
7718,313,-148,5.18,130.3119293259501
7719,316,-157,31.64,113.81217684983189
7720,315,-156,21.34,72.82725910081487
7721,315,-255,4.86,16.0876441616143
7722,315,-265,8.11,15.908687606121225
7723,315,-265,7.74,15.908687606121225
7724,316,-266,1.97,0.0
7725,316,-266,2.99,0.0
7726,315,-265,5.59,15.908687606121225
7727,315,-276,1.59,14.297823921604367
7728,314,-277,1.25,29.422024478813082
7729,314,-274,22.89,30.233100508365247
7730,315,-277,7.14,12.795147128712856
7731,312,-276,5.18,13.494943054748928
7732,316,-280,10.4,31.927874255698498
7733,314,-287,6.1,5.188093319537545
7734,313,-295,9.14,0.5966167323898417
7735,312,-290,2.72,0.6399531286429068
7736,313,-291,4.27,5.799562274337599
7737,315,-297,15.24,27.669656740486364
7738,312,-306,13.72,1.4374132433132478
7739,312,-305,8.24,0.18517237325951671
7740,314,-320,6.4,0.3993055287739198
7741,314,-325,4.57,0.26529548357598676
7742,313,-327,3.2,0.26714224898894817
7743,316,-340,10.45,0.1990719420334097
7744,316,-345,18.59,0.26505100568704587
7745,316,-345,11.58,0.26505100568704587
7746,315,-371,3.04,0.15646790557114015
7747,314,-396,1.41,0.3555081276260831
7748,314,-120,2.44,0.22194674624316796
7749,314,-116,4.88,17.880946880989004
7750,314,-121,5.18,0.4508626307712236
7751,316,-134,1.22,0.17377564477973967
7752,314,-262,10.67,0.05798223360391371
7753,315,-263,2.23,0.15107800334745966
7754,314,-260,4.43,0.09414743998359416
7755,316,-268,25.91,12.669090948663138
7756,316,-268,16.76,12.669090948663138
7757,316,-266,3.42,0.0
7758,316,-266,1.75,0.0
7759,315,-275,9.65,26.88542209278636
7760,313,-277,14.98,25.186432198693982
7761,314,-279,8.21,4.9612958096083615
7762,316,-280,9.14,31.927874255698498
7763,315,-288,1.31,15.746697502684173
7764,313,-295,9.14,0.5966167323898417
7765,316,-292,4.57,0.23361358441674093
7766,313,-295,7.92,0.5966167323898417
7767,314,-298,4.57,19.4806655457146
7768,317,-300,2.13,0.1996920777925784
7769,317,-310,16.46,12.521852862789459
7770,313,-311,4.57,0.0
7771,316,-318,3.05,12.626926334551774
7772,313,-327,3.66,0.26714224898894817
7773,316,-335,3.39,0.20871409946210442
7774,317,-367,1.93,0.32323327534077984
7775,317,-369,2.44,0.3488261014559262
7776,318,-158,6.71,30.281922023439083
7777,317,-161,8.2,0.0006225640024088448
7778,314,-203,5.49,0.03173964361437827
7779,316,-266,2.23,0.0
7780,316,-276,18.43,18.589503080856563
7781,315,-275,8.42,26.88542209278636
7782,314,-277,3.05,29.422024478813082
7783,316,-280,10.24,31.927874255698498
7784,314,-279,8.53,4.9612958096083615
7785,316,-288,13.4,19.907086947503103
7786,317,-300,2.44,0.1996920777925784
7787,315,-296,25.6,29.550987400346216
7788,318,-310,7.62,19.44952600795817
7789,317,-318,4.57,6.977758435687149
7790,317,-319,1.83,1.0689853250883725
7791,314,-325,3.38,0.26529548357598676
7792,314,-327,0.91,0.21447346724763744
7793,318,-333,4.57,0.15718769255138895
7794,317,-341,1.76,0.2632180728637507
7795,318,-345,16.91,0.25617973993163723
7796,314,-355,4.67,0.2492509240411671
7797,317,-158,18.29,70.28695245381765
7798,316,-274,16.31,34.677438422429866
7799,318,-280,11.49,15.84656640210117
7800,316,-288,13.4,19.907086947503103
7801,316,-288,13.4,19.907086947503103
7802,316,-292,5.18,0.23361358441674093
7803,315,-298,9.14,15.963718939186903
7804,317,-297,6.71,18.319675413748026
7805,315,-306,3.66,0.6124795149387106
7806,318,-315,13.72,15.372715948945617
7807,318,-317,5.16,5.447656372288638
7808,318,-317,5.79,5.447656372288638
7809,316,-322,8.53,0.7714914242826344
7810,319,-320,2.74,0.1913451586883194
7811,315,-325,18.29,0.07001968309117956
7812,315,-326,6.1,0.3371894056109313
7813,319,-333,4.57,0.11543570458873767
7814,319,-333,8.28,0.11543570458873767
7815,316,-345,14.85,0.26505100568704587
7816,318,-145,3.05,0.15425730933314385
7817,318,-159,5.79,0.5469587348240817
7818,316,-162,6.1,38.34992577937613
7819,317,-195,7.15,0.1755877133253419
7820,320,-209,1.83,0.06330390751619777
7821,318,-226,22.86,12.535642544529418
7822,317,-257,13.72,57.51104465700124
7823,319,-270,16.38,0.33518825673436187
7824,320,-277,9.75,8.31327663393119
7825,320,-276,3.49,19.888385727794898
7826,317,-280,13.4,31.199556184043832
7827,316,-288,13.4,19.907086947503103
7828,318,-297,2.13,17.908360590618525
7829,319,-297,10.36,6.839650690594918
7830,317,-295,22.86,15.389244020977896
7831,316,-305,7.62,5.424579936535969
7832,319,-310,4.57,21.00475239506732
7833,317,-318,4.88,6.977758435687149
7834,318,-318,4.3,4.721851565456371
7835,319,-333,6.08,0.11543570458873767
7836,320,-351,19.51,0.2070224745813878
7837,320,-367,7.32,0.1512516371928012
7838,317,-130,10.67,30.227541017077925
7839,317,-137,5.49,0.16833298534466312
7840,320,-146,60.96,115.06253165865803
7841,321,-160,5.46,0.3587719055325512
7842,317,-161,5.49,0.0006225640024088448
7843,321,-160,2.74,0.3587719055325512
7844,318,-254,45.72,64.61118138108719
7845,319,-269,6.51,0.0
7846,318,-280,11.32,15.84656640210117
7847,317,-280,13.42,31.199556184043832
7848,318,-285,35.63,0.1817252898578087
7849,319,-285,15.85,7.010656654984026
7850,320,-285,23.73,5.128746462270829
7851,320,-290,3.47,0.5623437669068234
7852,320,-300,15.54,12.979802009932408
7853,321,-314,5.18,1.05023798332348
7854,319,-312,19.81,12.88853615947521
7855,318,-319,6.04,0.8436372953131589
7856,317,-323,4.88,0.08310232748522418
7857,319,-333,4.23,0.11543570458873767
7858,319,-333,5.93,0.11543570458873767
7859,321,-356,3.94,0.4364091289702643
7860,319,-164,9.14,0.3063556310440074
7861,318,-271,16.86,34.572807540658964
7862,319,-270,10.01,0.33518825673436187
7863,321,-282,1.22,12.320136937083545
7864,319,-291,5.47,0.7004499408833932
7865,322,-292,7.62,16.967573660487016
7866,322,-290,9.14,0.8134148221490171
7867,321,-296,6.1,0.26260417965139876
7868,322,-309,5.71,5.635867606317912
7869,320,-318,8.84,0.0009460051360502885
7870,320,-318,9.14,0.0009460051360502885
7871,321,-325,3.73,0.1653351078983831
7872,321,-325,3.05,0.1653351078983831
7873,322,-335,5.04,0.16510661530008547
7874,322,-335,7.62,0.16510661530008547
7875,322,-335,11.48,0.16510661530008547
7876,321,-341,34.44,0.23145065968374556
7877,321,-341,37.78,0.23145065968374556
7878,321,-346,19.51,0.22482478710089232
7879,322,-357,2.99,0.40268617118000005
7880,322,-403,5.49,0.3128275925952774
7881,318,-434,2.23,0.1483786640951404
7882,323,-143,10.67,35.955771637607434
7883,321,-149,2.44,0.0977879977156481
7884,321,-152,6.68,65.56621943579945
7885,322,-159,12.8,14.407330280805656
7886,322,-159,6.1,14.407330280805656
7887,322,-184,0.61,0.3088102185121155
7888,322,-189,3.05,0.3038935300199566
7889,319,-269,1.22,0.0
7890,319,-270,13.9,0.33518825673436187
7891,319,-269,5.99,0.0
7892,323,-271,17.26,26.246664034166486
7893,323,-272,5.76,17.74362694339925
7894,320,-277,8.92,8.31327663393119
7895,320,-277,8.6,8.31327663393119
7896,319,-281,3.29,6.867729132049289
7897,323,-281,1.48,0.9072423903937915
7898,319,-286,40.7,14.653625155920272
7899,322,-289,1.32,0.46181254794807364
7900,319,-291,5.4,0.7004499408833932
7901,323,-297,4.57,5.912208640110244
7902,322,-303,6.1,10.41201860815729
7903,321,-309,0.58,12.092776070283675
7904,323,-309,3.02,2.574374355021458
7905,323,-315,5.1,0.21405457487822255
7906,323,-316,3.05,0.23565834689637527
7907,319,-320,3.05,0.1913451586883194
7908,323,-336,6.81,0.2404670242265024
7909,323,-337,5.82,0.284194587349251
7910,323,-336,8.38,0.2404670242265024
7911,322,-338,0.61,0.23500150177045825
7912,321,-341,14.33,0.23145065968374556
7913,322,-403,2.2,0.3128275925952774
7914,323,-148,0.64,13.067924430587755
7915,322,-150,10.36,0.10524393235882817
7916,321,-160,5.27,0.3587719055325512
7917,320,-209,1.74,0.06330390751619777
7918,322,-265,10.2,50.61438079000224
7919,322,-266,3.96,20.36751061819012
7920,322,-265,7.48,50.61438079000224
7921,320,-274,34.61,58.45949885421333
7922,320,-277,9.68,8.31327663393119
7923,324,-280,2.74,6.165590731945825
7924,324,-279,3.38,5.2120646165844
7925,321,-285,25.19,0.4505297476522899
7926,321,-285,37.75,0.4505297476522899
7927,322,-290,9.76,0.8134148221490171
7928,321,-292,6.1,13.752288267620456
7929,320,-297,12.19,0.5392693767081687
7930,323,-303,7.62,12.715589021863622
7931,322,-312,11.58,5.985166662642019
7932,322,-312,11.28,5.985166662642019
7933,323,-315,4.88,0.21405457487822255
7934,320,-318,9.14,0.0009460051360502885
7935,320,-318,10.1,0.0009460051360502885
7936,321,-325,5.94,0.1653351078983831
7937,321,-439,1.71,0.1870824011176445
7938,325,-143,2.13,0.06459157329302526
7939,324,-144,3.66,0.21775790281428037
7940,321,-149,1.92,0.0977879977156481
7941,324,-265,2.35,0.13496828556083332
7942,322,-265,7.54,50.61438079000224
7943,323,-271,19.4,26.246664034166486
7944,323,-275,13.2,17.588170391131747
7945,323,-276,13.11,14.679027264923246
7946,321,-274,19.57,46.49577281499783
7947,322,-276,5.17,14.266695097252946
7948,321,-281,17.95,5.064307055694336
7949,323,-279,1.71,0.4079507743885309
7950,324,-280,2.1,6.165590731945825
7951,323,-292,8.44,23.78204747458466
7952,323,-289,4.69,1.7079883388414794
7953,325,-295,3.01,0.427711537780073
7954,323,-310,4.88,0.727154865656679
7955,323,-310,4.4,0.727154865656679
7956,323,-315,5.62,0.21405457487822255
7957,323,-319,12.57,0.13547242666567083
7958,325,-326,8.66,0.0
7959,325,-326,2.14,0.0
7960,323,-336,19.81,0.2404670242265024
7961,322,-346,5.76,0.2542733970647865
7962,323,-371,2.8,0.1279956604859845
7963,324,-409,2.15,0.34584014962772885
7964,324,-409,6.35,0.34584014962772885
7965,325,-141,2.74,28.26872216284627
7966,324,-144,3.66,0.21775790281428037
7967,323,-143,12.5,35.955771637607434
7968,323,-148,5.06,13.067924430587755
7969,324,-152,6.1,0.004757922467042769
7970,323,-150,1.22,0.10485887172085064
7971,322,-159,6.1,14.407330280805656
7972,325,-214,23.16,3.220599057821166
7973,322,-217,1.52,0.2840180317111308
7974,324,-268,10.74,0.0
7975,322,-275,11.22,19.304246154486588
7976,325,-280,3.31,7.341907861022746
7977,326,-280,6.1,1.4266064632901645
7978,325,-280,3.03,7.341907861022746
7979,326,-291,1.33,14.363690181669146
7980,325,-295,3.66,0.427711537780073
7981,326,-308,8.53,0.6159597407732882
7982,323,-314,4.57,0.26073032576314603
7983,323,-319,7.32,0.13547242666567083
7984,325,-326,1.52,0.0
7985,324,-357,13.84,0.2516905800107485
7986,324,-409,4.74,0.34584014962772885
7987,322,-438,1.58,0.17059158039778027
7988,325,-149,12.19,40.8581957553754
7989,323,-148,3.51,13.067924430587755
7990,324,-152,3.05,0.004757922467042769
7991,323,-222,21.34,0.07264956184131753
7992,326,-264,40.54,33.222802359716546
7993,324,-275,13.4,13.876870804124103
7994,326,-278,2.61,0.6110155443631909
7995,326,-275,4.57,7.513214049931011
7996,327,-280,13.4,0.7037033568560008
7997,325,-285,1.68,0.09809275448713138
7998,327,-293,7.32,0.45238965069384884
7999,327,-298,4.57,0.4569776391740037
8000,326,-308,7.85,0.6159597407732882
8001,325,-311,7.62,0.4979864080896717
8002,323,-313,4.88,0.7542972277481914
8003,326,-322,2.13,0.0
8004,323,-336,30.18,0.2404670242265024
8005,324,-263,4.21,12.584951069778318
8006,324,-269,7.18,5.865853110308815
8007,328,-272,16.05,0.0
8008,326,-274,6.42,0.8800211397171356
8009,326,-280,6.64,1.4266064632901645
8010,324,-279,4.2,5.2120646165844
8011,327,-280,14.58,0.7037033568560008
8012,327,-288,6.27,22.273563158902927
8013,325,-290,45.72,29.96593230086075
8014,327,-309,4.85,0.6287339795382406
8015,326,-308,6.1,0.6159597407732882
8016,326,-322,9.6,0.0
8017,327,-333,10.36,0.2248460423744595
8018,327,-333,25.3,0.2248460423744595
8019,328,-340,1.91,0.22259970482588207
8020,325,-372,12.2,12.55974347646256
8021,328,-140,6.1,0.16415788995502345
8022,327,-203,9.75,0.2926705346967514
8023,327,-203,9.12,0.2926705346967514
8024,325,-271,0.91,0.60643466587082
8025,328,-273,27.25,6.013050819412131
8026,329,-275,0.7,0.09529339046701511
8027,325,-281,5.71,5.210142361071806
8028,325,-285,4.88,0.09809275448713138
8029,326,-294,6.1,2.3687145062325494
8030,328,-304,4.8,0.2989344445261716
8031,325,-311,4.88,0.4979864080896717
8032,326,-312,7.1,0.1322924737572814
8033,326,-312,7.03,0.1322924737572814
8034,326,-322,6.4,0.0
8035,329,-328,9.45,0.18679332037559
8036,329,-328,18.1,0.18679332037559
8037,327,-333,8.53,0.2248460423744595
8038,327,-333,25.37,0.2248460423744595
8039,326,-363,3.23,0.11081216875742099
8040,329,-366,0.59,0.626446493576359
8041,327,-370,6.11,0.5783430815293406
8042,327,-370,5.94,0.5783430815293406
8043,327,-377,1.47,0.5938482371051854
8044,329,-378,1.3,0.5957082591071392
8045,327,-137,1.52,0.5117212079411905
8046,326,-271,7.48,0.43013096313765936
8047,326,-271,4.27,0.43013096313765936
8048,326,-274,5.94,0.8800211397171356
8049,329,-277,3.72,5.4305231328270995
8050,327,-280,12.53,0.7037033568560008
8051,330,-279,6.28,0.388662657714722
8052,330,-283,6.03,31.315590706681533
8053,326,-285,13.4,0.11975433449558882
8054,330,-283,2.81,31.315590706681533
8055,326,-322,5.49,0.0
8056,326,-322,8.84,0.0
8057,326,-322,17.68,0.0
8058,326,-322,5.81,0.0
8059,326,-323,4.88,0.3075682113233791
8060,329,-328,18.11,0.18679332037559
8061,330,-332,22.25,0.13037477712947348
8062,330,-332,30.9,0.13037477712947348
8063,330,-347,3.65,0.2116550319076456
8064,326,-354,3.76,0.6475670206793136
8065,326,-357,6.1,0.645071767631114
8066,330,-361,8.64,0.6339092754733433
8067,330,-135,6.1,27.790798792759368
8068,329,-209,4.19,0.06493581899474332
8069,329,-277,3.88,5.4305231328270995
8070,331,-279,16.02,12.276520573431325
8071,327,-280,14.48,0.7037033568560008
8072,330,-279,4.71,0.388662657714722
8073,331,-284,6.23,24.39101866617364
8074,327,-287,15.24,32.78985435517821
8075,329,-295,7.92,1.0766161988208656
8076,330,-295,5.33,6.642230463841921
8077,331,-315,17.12,0.2459153008469138
8078,331,-331,16.64,0.22107435485457183
8079,330,-343,7.38,13.557595437924931
8080,328,-357,7.2,0.7153696003198665
8081,330,-365,3.73,0.6849288636932286
8082,330,-361,6.1,0.6339092754733433
8083,328,-427,1.83,0.16003599179384137
8084,328,-134,3.96,13.781379975222375
8085,330,-209,4.95,0.28873416423950016
8086,331,-264,8.23,14.252872937126579
8087,332,-271,21.34,46.82748709255611
8088,331,-284,3.0,24.39101866617364
8089,331,-287,10.36,0.1284953715085831
8090,330,-286,12.19,0.12509121384747918
8091,331,-306,6.1,0.1097731339255073
8092,331,-315,6.47,0.2459153008469138
8093,332,-323,16.74,0.24511705094111647
8094,332,-323,3.98,0.24511705094111647
8095,329,-328,20.35,0.18679332037559
8096,331,-332,3.05,0.2615510552435345
8097,329,-338,7.01,0.14886066633331635
8098,330,-342,18.03,0.2687230979110484
8099,330,-342,19.53,0.2687230979110484
8100,332,-344,8.23,0.2118610057422421
8101,332,-358,2.01,0.20839155078431013
8102,330,-135,7.62,27.790798792759368
8103,333,-279,21.64,17.008236486892255
8104,333,-304,4.27,0.1739936512057078
8105,330,-339,0.76,0.2047909348582065
8106,332,-355,3.87,0.21650872584370287
8107,329,-361,6.2,0.6865439699579258
8108,331,-368,13.56,0.5571985999780521
8109,329,-376,9.07,12.608010809250885
8110,329,-375,12.8,0.5313539928827633
8111,334,-271,3.8,14.821634711930516
8112,333,-277,5.56,0.18681850218908005
8113,334,-295,7.62,1.8665870249306937
8114,331,-306,2.82,0.1097731339255073
8115,332,-315,18.29,0.2596704192953602
8116,332,-315,16.77,0.2596704192953602
8117,332,-315,28.35,0.2596704192953602
8118,334,-322,24.04,0.24486619874451138
8119,334,-341,2.72,0.10973327102226763
8120,333,-343,13.47,0.24027408109283308
8121,331,-368,10.06,0.5571985999780521
8122,334,-367,6.19,0.24798543705315068
8123,330,-429,5.49,0.13573609752855728
8124,332,-265,1.08,18.34188619577342
8125,335,-271,11.89,18.13219896118973
8126,333,-283,10.67,33.53386264920997
8127,334,-294,7.38,0.24816722511618938
8128,335,-296,4.88,0.3655672488206935
8129,335,-295,6.1,0.21114791168490518
