,x_loc,y_loc
124696,41.0,161.0
124697,41.0,161.0
124698,41.0,161.0
124699,41.0,161.0
124700,41.0,161.0
124701,41.0,161.0
124702,41.0,161.0
124703,41.0,161.0
124704,41.0,162.0
124705,41.0,162.0
124706,41.0,162.0
124707,41.0,162.0
124708,41.0,162.0
124709,41.0,162.0
124710,41.0,162.0
124711,41.0,162.0
124712,41.0,162.0
124713,41.0,162.0
124714,41.0,163.0
124715,41.0,163.0
124716,41.0,163.0
124717,41.0,163.0
124718,41.0,163.0
124719,41.0,163.0
124720,41.0,163.0
124721,41.0,163.0
124722,41.0,163.0
124723,41.0,163.0
124724,41.0,163.0
124725,41.0,164.0
124726,41.0,164.0
124727,41.0,164.0
124728,41.0,164.0
124729,41.0,164.0
124730,40.0,164.0
124731,40.0,164.0
124732,40.0,164.0
124733,40.0,164.0
124734,40.0,164.0
124735,40.0,165.0
124736,40.0,165.0
124737,40.0,165.0
124738,40.0,165.0
124739,40.0,165.0
124740,40.0,165.0
124741,40.0,165.0
124742,40.0,165.0
124743,40.0,165.0
124744,40.0,165.0
124745,40.0,165.0
124746,40.0,166.0
124747,40.0,166.0
124748,40.0,166.0
124749,40.0,166.0
124750,40.0,166.0
124751,40.0,166.0
124752,40.0,166.0
124753,40.0,166.0
124754,40.0,166.0
124755,40.0,166.0
124756,40.0,166.0
124757,40.0,167.0
124758,40.0,167.0
124759,40.0,167.0
124760,40.0,167.0
124761,40.0,167.0
124762,40.0,167.0
124763,40.0,167.0
124764,40.0,167.0
124765,40.0,167.0
124766,40.0,167.0
124767,40.0,168.0
124768,40.0,168.0
124769,40.0,168.0
124770,40.0,168.0
124771,40.0,168.0
124772,40.0,168.0
124773,40.0,168.0
124774,40.0,168.0
124775,40.0,168.0
124776,40.0,168.0
124777,40.0,168.0
124778,39.0,169.0
124779,39.0,169.0
124780,39.0,169.0
124781,39.0,169.0
124782,39.0,169.0
124783,39.0,169.0
124784,39.0,169.0
124785,39.0,169.0
124786,39.0,169.0
124787,39.0,169.0
124788,39.0,170.0
124789,39.0,170.0
124790,39.0,170.0
124791,39.0,170.0
124792,39.0,170.0
124793,39.0,170.0
124794,39.0,170.0
124795,39.0,170.0
124796,39.0,170.0
124797,39.0,170.0
124798,39.0,170.0
124799,39.0,171.0
124800,47.0,131.0
124801,47.0,131.0
124802,47.0,131.0
124803,47.0,131.0
124804,47.0,131.0
124805,47.0,131.0
124806,47.0,131.0
124807,47.0,131.0
124808,47.0,132.0
124809,47.0,132.0
124810,47.0,132.0
124811,47.0,132.0
124812,47.0,132.0
124813,47.0,132.0
124814,47.0,132.0
124815,47.0,132.0
124816,47.0,132.0
124817,47.0,132.0
124818,47.0,133.0
124819,47.0,133.0
124820,47.0,133.0
124821,47.0,133.0
124822,47.0,133.0
124823,47.0,133.0
124824,47.0,133.0
124825,47.0,133.0
124826,47.0,133.0
124827,47.0,133.0
124828,47.0,134.0
124829,47.0,134.0
124830,47.0,134.0
124831,47.0,134.0
124832,47.0,134.0
124833,47.0,134.0
124834,46.0,134.0
124835,46.0,134.0
124836,46.0,134.0
124837,46.0,134.0
124838,46.0,135.0
124839,46.0,135.0
124840,46.0,135.0
124841,46.0,135.0
124842,46.0,135.0
124843,46.0,135.0
124844,46.0,135.0
124845,46.0,135.0
124846,46.0,135.0
124847,46.0,135.0
124848,46.0,135.0
124849,46.0,136.0
124850,46.0,136.0
124851,46.0,136.0
124852,46.0,136.0
124853,46.0,136.0
124854,46.0,136.0
124855,46.0,136.0
124856,46.0,136.0
124857,46.0,136.0
124858,46.0,136.0
124859,46.0,137.0
124860,46.0,137.0
124861,46.0,137.0
124862,46.0,137.0
124863,46.0,137.0
124864,46.0,137.0
124865,46.0,137.0
124866,46.0,137.0
124867,46.0,137.0
124868,46.0,137.0
124869,46.0,138.0
124870,46.0,138.0
124871,46.0,138.0
124872,46.0,138.0
124873,46.0,138.0
124874,46.0,138.0
124875,46.0,138.0
124876,46.0,138.0
124877,46.0,138.0
124878,46.0,138.0
124879,46.0,138.0
124880,46.0,139.0
124881,46.0,139.0
124882,46.0,139.0
124883,46.0,139.0
124884,46.0,139.0
124885,46.0,139.0
124886,46.0,139.0
124887,46.0,139.0
124888,46.0,139.0
124889,46.0,139.0
124890,46.0,140.0
124891,45.0,140.0
124892,45.0,140.0
124893,45.0,140.0
124894,45.0,140.0
124895,45.0,140.0
124896,45.0,140.0
124897,45.0,140.0
124898,45.0,140.0
124899,45.0,140.0
124900,45.0,141.0
124901,45.0,141.0
124902,45.0,141.0
124903,45.0,141.0
124904,45.0,141.0
124905,45.0,141.0
124906,45.0,141.0
124907,45.0,141.0
124908,45.0,141.0
124909,45.0,141.0
124910,45.0,141.0
124911,45.0,142.0
124912,45.0,142.0
124913,45.0,142.0
124914,45.0,142.0
124915,45.0,142.0
124916,45.0,142.0
124917,45.0,142.0
124918,45.0,142.0
124919,45.0,142.0
124920,45.0,142.0
124921,45.0,143.0
124922,45.0,143.0
124923,45.0,143.0
124924,45.0,143.0
124925,45.0,143.0
124926,45.0,143.0
124927,45.0,143.0
124928,45.0,143.0
124929,45.0,143.0
124930,45.0,143.0
124931,45.0,144.0
124932,45.0,144.0
124933,45.0,144.0
124934,45.0,144.0
124935,45.0,144.0
124936,45.0,144.0
124937,45.0,144.0
124938,45.0,144.0
124939,45.0,144.0
124940,45.0,144.0
124941,45.0,144.0
124942,45.0,145.0
124943,45.0,145.0
124944,45.0,145.0
124945,45.0,145.0
124946,44.0,145.0
124947,44.0,145.0
124948,44.0,145.0
124949,44.0,145.0
124950,44.0,145.0
124951,44.0,145.0
124952,44.0,146.0
124953,44.0,146.0
124954,44.0,146.0
124955,44.0,146.0
124956,44.0,146.0
124957,44.0,146.0
124958,44.0,146.0
124959,44.0,146.0
124960,44.0,146.0
124961,44.0,146.0
124962,44.0,146.0
124963,44.0,147.0
124964,44.0,147.0
124965,44.0,147.0
124966,44.0,147.0
124967,44.0,147.0
124968,44.0,147.0
124969,44.0,147.0
124970,44.0,147.0
124971,44.0,147.0
124972,44.0,147.0
124973,44.0,148.0
124974,44.0,148.0
124975,44.0,148.0
124976,44.0,148.0
124977,44.0,148.0
124978,44.0,148.0
124979,44.0,148.0
124980,44.0,148.0
124981,44.0,148.0
124982,44.0,148.0
124983,44.0,149.0
124984,44.0,149.0
124985,44.0,149.0
124986,44.0,149.0
124987,44.0,149.0
124988,44.0,149.0
124989,44.0,149.0
124990,44.0,149.0
124991,44.0,149.0
124992,44.0,149.0
124993,44.0,149.0
124994,44.0,150.0
124995,44.0,150.0
124996,44.0,150.0
124997,44.0,150.0
124998,44.0,150.0
124999,43.0,150.0
125000,43.0,150.0
125001,43.0,150.0
125002,43.0,150.0
125003,43.0,150.0
125004,43.0,151.0
125005,43.0,151.0
125006,43.0,151.0
125007,43.0,151.0
125008,43.0,151.0
125009,43.0,151.0
125010,43.0,151.0
125011,43.0,151.0
125012,43.0,151.0
125013,43.0,151.0
125014,43.0,151.0
125015,43.0,152.0
125016,43.0,152.0
125017,43.0,152.0
125018,43.0,152.0
125019,43.0,152.0
125020,43.0,152.0
125021,43.0,152.0
125022,43.0,152.0
125023,43.0,152.0
125024,43.0,152.0
125025,43.0,153.0
125026,43.0,153.0
125027,43.0,153.0
125028,43.0,153.0
125029,43.0,153.0
125030,43.0,153.0
125031,43.0,153.0
125032,43.0,153.0
125033,43.0,153.0
125034,43.0,153.0
125035,43.0,153.0
125036,43.0,154.0
125037,43.0,154.0
125038,43.0,154.0
125039,43.0,154.0
125040,43.0,154.0
125041,43.0,154.0
125042,43.0,154.0
125043,43.0,154.0
125044,43.0,154.0
125045,43.0,154.0
125046,43.0,155.0
125047,43.0,155.0
125048,43.0,155.0
125049,43.0,155.0
125050,43.0,155.0
125051,42.0,155.0
125052,42.0,155.0
125053,42.0,155.0
125054,42.0,155.0
125055,42.0,155.0
125056,42.0,156.0
125057,42.0,156.0
125058,42.0,156.0
125059,42.0,156.0
125060,42.0,156.0
125061,42.0,156.0
125062,42.0,156.0
125063,42.0,156.0
125064,42.0,156.0
125065,42.0,156.0
125066,42.0,156.0
125067,42.0,157.0
125068,42.0,157.0
125069,42.0,157.0
125070,42.0,157.0
125071,42.0,157.0
125072,42.0,157.0
125073,42.0,157.0
125074,42.0,157.0
125075,42.0,157.0
125076,42.0,157.0
125077,42.0,158.0
125078,42.0,158.0
125079,42.0,158.0
125080,42.0,158.0
125081,42.0,158.0
125082,42.0,158.0
125083,42.0,158.0
125084,42.0,158.0
125085,42.0,158.0
125086,42.0,158.0
125087,42.0,158.0
125088,42.0,159.0
125089,42.0,159.0
125090,42.0,159.0
125091,42.0,159.0
125092,42.0,159.0
125093,42.0,159.0
125094,42.0,159.0
125095,42.0,159.0
125096,42.0,159.0
125097,42.0,159.0
125098,42.0,160.0
125099,42.0,160.0
125100,42.0,160.0
125101,41.0,160.0
125102,41.0,160.0
125103,41.0,160.0
125104,41.0,160.0
125105,41.0,160.0
125106,41.0,160.0
125107,41.0,160.0
125108,41.0,160.0
125109,41.0,161.0
125110,41.0,161.0
125111,41.0,161.0
125112,41.0,161.0
125113,41.0,161.0
125114,41.0,161.0
125115,41.0,161.0
125116,41.0,161.0
125117,41.0,161.0
125118,41.0,161.0
125119,41.0,161.0
125120,41.0,162.0
125121,41.0,162.0
125122,41.0,162.0
125123,41.0,162.0
125124,41.0,162.0
125125,41.0,162.0
125126,41.0,162.0
125127,41.0,162.0
125128,41.0,162.0
125129,41.0,162.0
125130,41.0,163.0
125131,41.0,163.0
125132,41.0,163.0
125133,41.0,163.0
125134,41.0,163.0
125135,41.0,163.0
125136,41.0,163.0
125137,41.0,163.0
125138,41.0,163.0
125139,41.0,163.0
125140,41.0,163.0
125141,41.0,164.0
125142,41.0,164.0
125143,41.0,164.0
125144,41.0,164.0
125145,41.0,164.0
125146,41.0,164.0
125147,41.0,164.0
125148,41.0,164.0
125149,41.0,164.0
125150,40.0,164.0
125151,40.0,165.0
125152,40.0,165.0
125153,40.0,165.0
125154,40.0,165.0
125155,40.0,165.0
125156,40.0,165.0
125157,40.0,165.0
125158,40.0,165.0
125159,40.0,165.0
125160,40.0,165.0
125161,40.0,165.0
125162,40.0,166.0
125163,40.0,166.0
125164,40.0,166.0
125165,40.0,166.0
125166,40.0,166.0
125167,40.0,166.0
125168,40.0,166.0
125169,40.0,166.0
125170,40.0,166.0
125171,40.0,166.0
125172,40.0,167.0
125173,40.0,167.0
125174,40.0,167.0
125175,40.0,167.0
125176,40.0,167.0
125177,40.0,167.0
125178,40.0,167.0
125179,40.0,167.0
125180,40.0,167.0
125181,40.0,167.0
125182,40.0,167.0
125183,40.0,168.0
125184,40.0,168.0
125185,40.0,168.0
125186,40.0,168.0
125187,40.0,168.0
125188,40.0,168.0
125189,40.0,168.0
125190,40.0,168.0
125191,40.0,168.0
125192,40.0,168.0
125193,40.0,169.0
125194,40.0,169.0
125195,40.0,169.0
125196,40.0,169.0
125197,40.0,169.0
125198,39.0,169.0
125199,39.0,169.0
125200,39.0,169.0
125201,39.0,169.0
125202,39.0,169.0
125203,39.0,169.0
125204,39.0,170.0
125205,39.0,170.0
125206,39.0,170.0
125207,39.0,170.0
125208,39.0,170.0
125209,39.0,170.0
125210,39.0,170.0
125211,39.0,170.0
125212,39.0,170.0
125213,39.0,170.0
125214,39.0,170.0
125215,39.0,171.0
125216,47.0,131.0
125217,47.0,131.0
125218,47.0,131.0
125219,47.0,131.0
125220,47.0,131.0
125221,47.0,131.0
125222,47.0,131.0
125223,47.0,132.0
125224,47.0,132.0
125225,47.0,132.0
125226,47.0,132.0
125227,47.0,132.0
125228,47.0,132.0
125229,47.0,132.0
125230,47.0,132.0
125231,47.0,132.0
125232,47.0,132.0
125233,47.0,132.0
125234,47.0,133.0
125235,47.0,133.0
125236,47.0,133.0
125237,47.0,133.0
125238,47.0,133.0
125239,47.0,133.0
125240,47.0,133.0
125241,47.0,133.0
125242,47.0,133.0
125243,47.0,133.0
125244,47.0,134.0
125245,47.0,134.0
125246,47.0,134.0
125247,47.0,134.0
125248,47.0,134.0
125249,47.0,134.0
125250,47.0,134.0
125251,47.0,134.0
125252,47.0,134.0
125253,47.0,134.0
125254,47.0,135.0
125255,46.0,135.0
125256,46.0,135.0
125257,46.0,135.0
125258,46.0,135.0
125259,46.0,135.0
125260,46.0,135.0
125261,46.0,135.0
125262,46.0,135.0
125263,46.0,135.0
125264,46.0,136.0
125265,46.0,136.0
125266,46.0,136.0
125267,46.0,136.0
125268,46.0,136.0
125269,46.0,136.0
125270,46.0,136.0
125271,46.0,136.0
125272,46.0,136.0
125273,46.0,136.0
125274,46.0,136.0
125275,46.0,137.0
125276,46.0,137.0
125277,46.0,137.0
125278,46.0,137.0
125279,46.0,137.0
125280,46.0,137.0
125281,46.0,137.0
125282,46.0,137.0
125283,46.0,137.0
125284,46.0,137.0
125285,46.0,138.0
125286,46.0,138.0
125287,46.0,138.0
125288,46.0,138.0
125289,46.0,138.0
125290,46.0,138.0
125291,46.0,138.0
125292,46.0,138.0
125293,46.0,138.0
125294,46.0,138.0
125295,46.0,139.0
125296,46.0,139.0
125297,46.0,139.0
125298,46.0,139.0
125299,46.0,139.0
125300,46.0,139.0
125301,46.0,139.0
125302,46.0,139.0
125303,46.0,139.0
125304,46.0,139.0
125305,46.0,139.0
125306,46.0,140.0
125307,46.0,140.0
125308,46.0,140.0
125309,46.0,140.0
125310,46.0,140.0
125311,45.0,140.0
125312,45.0,140.0
125313,45.0,140.0
125314,45.0,140.0
125315,45.0,140.0
125316,45.0,141.0
125317,45.0,141.0
125318,45.0,141.0
125319,45.0,141.0
125320,45.0,141.0
125321,45.0,141.0
125322,45.0,141.0
125323,45.0,141.0
125324,45.0,141.0
125325,45.0,141.0
125326,45.0,142.0
125327,45.0,142.0
125328,45.0,142.0
125329,45.0,142.0
125330,45.0,142.0
125331,45.0,142.0
125332,45.0,142.0
125333,45.0,142.0
125334,45.0,142.0
125335,45.0,142.0
125336,45.0,142.0
125337,45.0,143.0
125338,45.0,143.0
125339,45.0,143.0
125340,45.0,143.0
125341,45.0,143.0
125342,45.0,143.0
125343,45.0,143.0
125344,45.0,143.0
125345,45.0,143.0
125346,45.0,143.0
125347,45.0,144.0
125348,45.0,144.0
125349,45.0,144.0
125350,45.0,144.0
125351,45.0,144.0
125352,45.0,144.0
125353,45.0,144.0
125354,45.0,144.0
125355,45.0,144.0
125356,45.0,144.0
125357,45.0,144.0
125358,45.0,145.0
125359,45.0,145.0
125360,45.0,145.0
125361,45.0,145.0
125362,45.0,145.0
125363,45.0,145.0
125364,45.0,145.0
125365,45.0,145.0
125366,44.0,145.0
125367,44.0,145.0
125368,44.0,146.0
125369,44.0,146.0
125370,44.0,146.0
125371,44.0,146.0
125372,44.0,146.0
125373,44.0,146.0
125374,44.0,146.0
125375,44.0,146.0
125376,44.0,146.0
125377,44.0,146.0
125378,44.0,147.0
125379,44.0,147.0
125380,44.0,147.0
125381,44.0,147.0
125382,44.0,147.0
125383,44.0,147.0
125384,44.0,147.0
125385,44.0,147.0
125386,44.0,147.0
125387,44.0,147.0
125388,44.0,147.0
125389,44.0,148.0
125390,44.0,148.0
125391,44.0,148.0
125392,44.0,148.0
125393,44.0,148.0
125394,44.0,148.0
125395,44.0,148.0
125396,44.0,148.0
125397,44.0,148.0
125398,44.0,148.0
125399,44.0,149.0
125400,44.0,149.0
125401,44.0,149.0
125402,44.0,149.0
125403,44.0,149.0
125404,44.0,149.0
125405,44.0,149.0
125406,44.0,149.0
125407,44.0,149.0
125408,44.0,149.0
125409,44.0,149.0
125410,44.0,150.0
125411,44.0,150.0
125412,44.0,150.0
125413,44.0,150.0
125414,44.0,150.0
125415,44.0,150.0
125416,44.0,150.0
125417,44.0,150.0
125418,44.0,150.0
125419,43.0,150.0
125420,43.0,151.0
125421,43.0,151.0
125422,43.0,151.0
125423,43.0,151.0
125424,43.0,151.0
125425,43.0,151.0
125426,43.0,151.0
125427,43.0,151.0
125428,43.0,151.0
125429,43.0,151.0
125430,43.0,152.0
125431,43.0,152.0
125432,43.0,152.0
125433,43.0,152.0
125434,43.0,152.0
125435,43.0,152.0
125436,43.0,152.0
125437,43.0,152.0
125438,43.0,152.0
125439,43.0,152.0
125440,43.0,152.0
125441,43.0,153.0
125442,43.0,153.0
125443,43.0,153.0
125444,43.0,153.0
125445,43.0,153.0
125446,43.0,153.0
125447,43.0,153.0
125448,43.0,153.0
125449,43.0,153.0
125450,43.0,153.0
125451,43.0,154.0
125452,43.0,154.0
125453,43.0,154.0
125454,43.0,154.0
125455,43.0,154.0
125456,43.0,154.0
125457,43.0,154.0
125458,43.0,154.0
125459,43.0,154.0
125460,43.0,154.0
125461,43.0,154.0
125462,43.0,155.0
125463,43.0,155.0
125464,43.0,155.0
125465,43.0,155.0
125466,43.0,155.0
125467,43.0,155.0
125468,43.0,155.0
125469,43.0,155.0
125470,42.0,155.0
125471,42.0,155.0
125472,42.0,156.0
125473,42.0,156.0
125474,42.0,156.0
125475,42.0,156.0
125476,42.0,156.0
125477,42.0,156.0
125478,42.0,156.0
125479,42.0,156.0
125480,42.0,156.0
125481,42.0,156.0
125482,42.0,156.0
125483,42.0,157.0
125484,42.0,157.0
125485,42.0,157.0
125486,42.0,157.0
125487,42.0,157.0
125488,42.0,157.0
125489,42.0,157.0
125490,42.0,157.0
125491,42.0,157.0
125492,42.0,157.0
125493,42.0,158.0
125494,42.0,158.0
125495,42.0,158.0
125496,42.0,158.0
125497,42.0,158.0
125498,42.0,158.0
125499,42.0,158.0
125500,42.0,158.0
125501,42.0,158.0
125502,42.0,158.0
125503,42.0,158.0
125504,42.0,159.0
125505,42.0,159.0
125506,42.0,159.0
125507,42.0,159.0
125508,42.0,159.0
125509,42.0,159.0
125510,42.0,159.0
125511,42.0,159.0
125512,42.0,159.0
125513,42.0,159.0
125514,42.0,160.0
125515,42.0,160.0
125516,42.0,160.0
125517,42.0,160.0
125518,42.0,160.0
125519,42.0,160.0
125520,42.0,160.0
125521,41.0,160.0
125522,41.0,160.0
125523,41.0,160.0
125524,41.0,160.0
125525,41.0,161.0
125526,41.0,161.0
125527,41.0,161.0
125528,41.0,161.0
125529,41.0,161.0
125530,41.0,161.0
125531,41.0,161.0
125532,41.0,161.0
125533,41.0,161.0
125534,41.0,161.0
125535,41.0,162.0
125536,41.0,162.0
125537,41.0,162.0
125538,41.0,162.0
125539,41.0,162.0
125540,41.0,162.0
125541,41.0,162.0
125542,41.0,162.0
125543,41.0,162.0
125544,41.0,162.0
125545,41.0,162.0
125546,41.0,163.0
125547,41.0,163.0
125548,41.0,163.0
125549,41.0,163.0
125550,41.0,163.0
125551,41.0,163.0
125552,41.0,163.0
125553,41.0,163.0
125554,41.0,163.0
125555,41.0,163.0
125556,41.0,164.0
125557,41.0,164.0
125558,41.0,164.0
125559,41.0,164.0
125560,41.0,164.0
125561,41.0,164.0
125562,41.0,164.0
125563,41.0,164.0
125564,41.0,164.0
125565,41.0,164.0
125566,41.0,164.0
125567,41.0,165.0
125568,41.0,165.0
125569,40.0,165.0
125570,40.0,165.0
125571,40.0,165.0
125572,40.0,165.0
125573,40.0,165.0
125574,40.0,165.0
125575,40.0,165.0
125576,40.0,165.0
125577,40.0,166.0
125578,40.0,166.0
125579,40.0,166.0
125580,40.0,166.0
125581,40.0,166.0
125582,40.0,166.0
125583,40.0,166.0
125584,40.0,166.0
125585,40.0,166.0
125586,40.0,166.0
125587,40.0,166.0
125588,40.0,167.0
125589,40.0,167.0
125590,40.0,167.0
125591,40.0,167.0
125592,40.0,167.0
125593,40.0,167.0
125594,40.0,167.0
125595,40.0,167.0
125596,40.0,167.0
125597,40.0,167.0
125598,40.0,167.0
125599,40.0,168.0
125600,40.0,168.0
125601,40.0,168.0
125602,40.0,168.0
125603,40.0,168.0
125604,40.0,168.0
125605,40.0,168.0
125606,40.0,168.0
125607,40.0,168.0
125608,40.0,168.0
125609,40.0,169.0
125610,40.0,169.0
125611,40.0,169.0
125612,40.0,169.0
125613,40.0,169.0
125614,40.0,169.0
125615,40.0,169.0
125616,40.0,169.0
125617,39.0,169.0
125618,39.0,169.0
125619,39.0,169.0
125620,39.0,170.0
125621,39.0,170.0
125622,39.0,170.0
125623,39.0,170.0
125624,39.0,170.0
125625,39.0,170.0
125626,39.0,170.0
125627,39.0,170.0
125628,39.0,170.0
125629,39.0,170.0
125630,39.0,171.0
125631,39.0,171.0
125632,47.0,131.0
125633,47.0,131.0
125634,47.0,131.0
125635,47.0,131.0
125636,47.0,131.0
125637,47.0,131.0
125638,47.0,131.0
125639,47.0,132.0
125640,47.0,132.0
125641,47.0,132.0
125642,47.0,132.0
125643,47.0,132.0
125644,47.0,132.0
125645,47.0,132.0
125646,47.0,132.0
125647,47.0,132.0
125648,47.0,132.0
125649,47.0,133.0
125650,47.0,133.0
125651,47.0,133.0
125652,47.0,133.0
125653,47.0,133.0
125654,47.0,133.0
125655,47.0,133.0
125656,47.0,133.0
125657,47.0,133.0
125658,47.0,133.0
125659,47.0,133.0
125660,47.0,134.0
125661,47.0,134.0
125662,47.0,134.0
125663,47.0,134.0
125664,47.0,134.0
125665,47.0,134.0
125666,47.0,134.0
125667,47.0,134.0
125668,47.0,134.0
125669,47.0,134.0
125670,47.0,135.0
125671,47.0,135.0
125672,47.0,135.0
125673,47.0,135.0
125674,47.0,135.0
125675,46.0,135.0
125676,46.0,135.0
125677,46.0,135.0
125678,46.0,135.0
125679,46.0,135.0
125680,46.0,136.0
125681,46.0,136.0
125682,46.0,136.0
125683,46.0,136.0
125684,46.0,136.0
125685,46.0,136.0
125686,46.0,136.0
125687,46.0,136.0
125688,46.0,136.0
125689,46.0,136.0
125690,46.0,136.0
125691,46.0,137.0
125692,46.0,137.0
125693,46.0,137.0
125694,46.0,137.0
125695,46.0,137.0
125696,46.0,137.0
125697,46.0,137.0
125698,46.0,137.0
125699,46.0,137.0
125700,46.0,137.0
125701,46.0,138.0
125702,46.0,138.0
125703,46.0,138.0
125704,46.0,138.0
125705,46.0,138.0
125706,46.0,138.0
125707,46.0,138.0
125708,46.0,138.0
125709,46.0,138.0
125710,46.0,138.0
125711,46.0,139.0
125712,46.0,139.0
125713,46.0,139.0
125714,46.0,139.0
125715,46.0,139.0
125716,46.0,139.0
125717,46.0,139.0
125718,46.0,139.0
125719,46.0,139.0
125720,46.0,139.0
125721,46.0,140.0
125722,46.0,140.0
125723,46.0,140.0
125724,46.0,140.0
125725,46.0,140.0
125726,46.0,140.0
125727,46.0,140.0
125728,46.0,140.0
125729,46.0,140.0
125730,46.0,140.0
125731,45.0,140.0
125732,45.0,141.0
125733,45.0,141.0
125734,45.0,141.0
125735,45.0,141.0
125736,45.0,141.0
125737,45.0,141.0
125738,45.0,141.0
125739,45.0,141.0
125740,45.0,141.0
125741,45.0,141.0
125742,45.0,142.0
125743,45.0,142.0
125744,45.0,142.0
125745,45.0,142.0
125746,45.0,142.0
125747,45.0,142.0
125748,45.0,142.0
125749,45.0,142.0
125750,45.0,142.0
125751,45.0,142.0
125752,45.0,142.0
125753,45.0,143.0
125754,45.0,143.0
125755,45.0,143.0
125756,45.0,143.0
125757,45.0,143.0
125758,45.0,143.0
125759,45.0,143.0
125760,45.0,143.0
125761,45.0,143.0
125762,45.0,143.0
125763,45.0,144.0
125764,45.0,144.0
125765,45.0,144.0
125766,45.0,144.0
125767,45.0,144.0
125768,45.0,144.0
125769,45.0,144.0
125770,45.0,144.0
125771,45.0,144.0
125772,45.0,144.0
125773,45.0,145.0
125774,45.0,145.0
125775,45.0,145.0
125776,45.0,145.0
125777,45.0,145.0
125778,45.0,145.0
125779,45.0,145.0
125780,45.0,145.0
125781,45.0,145.0
125782,45.0,145.0
125783,45.0,145.0
125784,45.0,146.0
125785,45.0,146.0
125786,44.0,146.0
125787,44.0,146.0
125788,44.0,146.0
125789,44.0,146.0
125790,44.0,146.0
125791,44.0,146.0
125792,44.0,146.0
125793,44.0,146.0
125794,44.0,147.0
125795,44.0,147.0
125796,44.0,147.0
125797,44.0,147.0
125798,44.0,147.0
125799,44.0,147.0
125800,44.0,147.0
125801,44.0,147.0
125802,44.0,147.0
125803,44.0,147.0
125804,44.0,148.0
125805,44.0,148.0
125806,44.0,148.0
125807,44.0,148.0
125808,44.0,148.0
125809,44.0,148.0
125810,44.0,148.0
125811,44.0,148.0
125812,44.0,148.0
125813,44.0,148.0
125814,44.0,148.0
125815,44.0,149.0
125816,44.0,149.0
125817,44.0,149.0
125818,44.0,149.0
125819,44.0,149.0
125820,44.0,149.0
125821,44.0,149.0
125822,44.0,149.0
125823,44.0,149.0
125824,44.0,149.0
125825,44.0,150.0
125826,44.0,150.0
125827,44.0,150.0
125828,44.0,150.0
125829,44.0,150.0
125830,44.0,150.0
125831,44.0,150.0
125832,44.0,150.0
125833,44.0,150.0
125834,44.0,150.0
125835,44.0,150.0
125836,44.0,151.0
125837,44.0,151.0
125838,44.0,151.0
125839,43.0,151.0
125840,43.0,151.0
125841,43.0,151.0
125842,43.0,151.0
125843,43.0,151.0
125844,43.0,151.0
125845,43.0,151.0
125846,43.0,152.0
125847,43.0,152.0
125848,43.0,152.0
125849,43.0,152.0
125850,43.0,152.0
125851,43.0,152.0
125852,43.0,152.0
125853,43.0,152.0
125854,43.0,152.0
125855,43.0,152.0
125856,43.0,152.0
125857,43.0,153.0
125858,43.0,153.0
125859,43.0,153.0
125860,43.0,153.0
125861,43.0,153.0
125862,43.0,153.0
125863,43.0,153.0
125864,43.0,153.0
125865,43.0,153.0
125866,43.0,153.0
125867,43.0,154.0
125868,43.0,154.0
125869,43.0,154.0
125870,43.0,154.0
125871,43.0,154.0
125872,43.0,154.0
125873,43.0,154.0
125874,43.0,154.0
125875,43.0,154.0
125876,43.0,154.0
125877,43.0,155.0
125878,43.0,155.0
125879,43.0,155.0
125880,43.0,155.0
125881,43.0,155.0
125882,43.0,155.0
125883,43.0,155.0
125884,43.0,155.0
125885,43.0,155.0
125886,43.0,155.0
125887,43.0,155.0
125888,43.0,156.0
125889,43.0,156.0
125890,42.0,156.0
125891,42.0,156.0
125892,42.0,156.0
125893,42.0,156.0
125894,42.0,156.0
125895,42.0,156.0
125896,42.0,156.0
125897,42.0,156.0
125898,42.0,157.0
125899,42.0,157.0
125900,42.0,157.0
125901,42.0,157.0
125902,42.0,157.0
125903,42.0,157.0
125904,42.0,157.0
125905,42.0,157.0
125906,42.0,157.0
125907,42.0,157.0
125908,42.0,157.0
125909,42.0,158.0
125910,42.0,158.0
125911,42.0,158.0
125912,42.0,158.0
125913,42.0,158.0
125914,42.0,158.0
125915,42.0,158.0
125916,42.0,158.0
125917,42.0,158.0
125918,42.0,158.0
125919,42.0,159.0
125920,42.0,159.0
125921,42.0,159.0
125922,42.0,159.0
125923,42.0,159.0
125924,42.0,159.0
125925,42.0,159.0
125926,42.0,159.0
125927,42.0,159.0
125928,42.0,159.0
125929,42.0,159.0
125930,42.0,160.0
125931,42.0,160.0
125932,42.0,160.0
125933,42.0,160.0
125934,42.0,160.0
125935,42.0,160.0
125936,42.0,160.0
125937,42.0,160.0
125938,42.0,160.0
125939,42.0,160.0
125940,41.0,161.0
125941,41.0,161.0
125942,41.0,161.0
125943,41.0,161.0
125944,41.0,161.0
125945,41.0,161.0
125946,41.0,161.0
125947,41.0,161.0
125948,41.0,161.0
125949,41.0,161.0
125950,41.0,161.0
125951,41.0,162.0
125952,41.0,162.0
125953,41.0,162.0
125954,41.0,162.0
125955,41.0,162.0
125956,41.0,162.0
125957,41.0,162.0
125958,41.0,162.0
125959,41.0,162.0
125960,41.0,162.0
125961,41.0,163.0
125962,41.0,163.0
125963,41.0,163.0
125964,41.0,163.0
125965,41.0,163.0
125966,41.0,163.0
