site_name,id,value,date,lon,lat,x,y
CHEMUNG RIVER AT CHEMUNG NY,1531000,4080.0,2003-08-15,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,3100.0,2003-08-16,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,2720.0,2003-08-17,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,2220.0,2003-08-18,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1830.0,2003-08-19,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1590.0,2003-08-20,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1330.0,2003-08-21,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1170.0,2003-08-22,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1080.0,2003-08-23,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,962.0,2003-08-24,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,882.0,2003-08-25,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,825.0,2003-08-26,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,779.0,2003-08-27,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,791.0,2003-08-28,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,742.0,2003-08-29,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,725.0,2003-08-30,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,678.0,2003-08-31,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,766.0,2003-09-01,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,9150.0,2003-09-02,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,8730.0,2003-09-03,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,5850.0,2003-09-04,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,5010.0,2003-09-05,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,3890.0,2003-09-06,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,2510.0,2003-09-07,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1920.0,2003-09-08,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1550.0,2003-09-09,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1490.0,2003-09-10,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1330.0,2003-09-11,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1160.0,2003-09-12,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,984.0,2003-09-13,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,963.0,2003-09-14,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,994.0,2003-09-15,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1390.0,2003-09-16,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1890.0,2003-09-17,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1540.0,2003-09-18,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1210.0,2003-09-19,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1090.0,2003-09-20,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1040.0,2003-09-21,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1040.0,2003-09-22,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1890.0,2003-09-23,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,4200.0,2003-09-24,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1940.0,2003-09-25,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1650.0,2003-09-26,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,1650.0,2003-09-27,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,7610.0,2003-09-28,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,8930.0,2003-09-29,-76.59609296,42.00346642,135,153
CHEMUNG RIVER AT CHEMUNG NY,1531000,4480.0,2003-09-30,-76.59609296,42.00346642,135,153
"Susquehanna River at Danville, PA",1540500,10100.0,2002-10-01,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9820.0,2002-10-02,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,7720.0,2002-10-03,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,6350.0,2002-10-04,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,5470.0,2002-10-05,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,4690.0,2002-10-06,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,4250.0,2002-10-07,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,4070.0,2002-10-08,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,3950.0,2002-10-09,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,3850.0,2002-10-10,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,4610.0,2002-10-11,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14100.0,2002-10-12,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,29000.0,2002-10-13,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17100.0,2002-10-14,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,10900.0,2002-10-15,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,10400.0,2002-10-16,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,23600.0,2002-10-17,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,29700.0,2002-10-18,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,25500.0,2002-10-19,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,24000.0,2002-10-20,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,19100.0,2002-10-21,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,16000.0,2002-10-22,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14400.0,2002-10-23,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,12200.0,2002-10-24,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,10300.0,2002-10-25,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,10900.0,2002-10-26,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,12700.0,2002-10-27,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,13600.0,2002-10-28,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15400.0,2002-10-29,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15700.0,2002-10-30,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14400.0,2002-10-31,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,12600.0,2002-11-01,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,11300.0,2002-11-02,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,10300.0,2002-11-03,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9280.0,2002-11-04,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,8820.0,2002-11-05,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9050.0,2002-11-06,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9210.0,2002-11-07,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,8990.0,2002-11-08,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9080.0,2002-11-09,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,10000.0,2002-11-10,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,10300.0,2002-11-11,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9930.0,2002-11-12,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,11500.0,2002-11-13,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,12500.0,2002-11-14,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,12300.0,2002-11-15,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,12500.0,2002-11-16,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14000.0,2002-11-17,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,21700.0,2002-11-18,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,35700.0,2002-11-19,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,33900.0,2002-11-20,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,28200.0,2002-11-21,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,24600.0,2002-11-22,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,25700.0,2002-11-23,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,28900.0,2002-11-24,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,31800.0,2002-11-25,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,30400.0,2002-11-26,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,26900.0,2002-11-27,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,24000.0,2002-11-28,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,21600.0,2002-11-29,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,19300.0,2002-11-30,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17600.0,2002-12-01,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,16200.0,2002-12-02,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15200.0,2002-12-03,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,13900.0,2002-12-04,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,12600.0,2002-12-05,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,11600.0,2002-12-06,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,11000.0,2002-12-07,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,10800.0,2002-12-08,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,11000.0,2002-12-09,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,10000.0,2002-12-10,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,8860.0,2002-12-11,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,13000.0,2002-12-12,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15000.0,2002-12-13,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,19500.0,2002-12-14,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,29100.0,2002-12-15,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,38400.0,2002-12-16,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,35100.0,2002-12-17,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,29200.0,2002-12-18,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,22800.0,2002-12-19,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,20300.0,2002-12-20,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,27300.0,2002-12-21,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,40100.0,2002-12-22,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,40400.0,2002-12-23,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,33000.0,2002-12-24,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,27900.0,2002-12-25,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,24600.0,2002-12-26,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,21900.0,2002-12-27,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,19600.0,2002-12-28,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17100.0,2002-12-29,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,16500.0,2002-12-30,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,16400.0,2002-12-31,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17900.0,2003-01-01,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,33600.0,2003-01-02,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,56500.0,2003-01-03,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,49900.0,2003-01-04,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,37700.0,2003-01-05,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,31300.0,2003-01-06,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,27100.0,2003-01-07,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,24300.0,2003-01-08,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,22800.0,2003-01-09,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,22800.0,2003-01-10,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,24100.0,2003-01-11,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,22800.0,2003-01-12,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,20100.0,2003-01-13,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17800.0,2003-01-14,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,16000.0,2003-01-15,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15000.0,2003-01-16,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,12900.0,2003-01-17,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,11700.0,2003-01-18,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9840.0,2003-01-19,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9160.0,2003-01-20,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,10600.0,2003-01-21,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9140.0,2003-01-22,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,8290.0,2003-01-23,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,8080.0,2003-01-24,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,7690.0,2003-01-25,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,7710.0,2003-01-26,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,7870.0,2003-01-27,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,8090.0,2003-01-28,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,7680.0,2003-01-29,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,7410.0,2003-01-30,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,7740.0,2003-01-31,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,7720.0,2003-02-01,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,7680.0,2003-02-02,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,8030.0,2003-02-03,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9020.0,2003-02-04,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,10900.0,2003-02-05,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,12000.0,2003-02-06,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14100.0,2003-02-07,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15200.0,2003-02-08,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15400.0,2003-02-09,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,13300.0,2003-02-10,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,13300.0,2003-02-11,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,11600.0,2003-02-12,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,10900.0,2003-02-13,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9730.0,2003-02-14,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9330.0,2003-02-15,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,8330.0,2003-02-16,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,7710.0,2003-02-17,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,5920.0,2003-02-18,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,7910.0,2003-02-19,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,7980.0,2003-02-20,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,8440.0,2003-02-21,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,9060.0,2003-02-22,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14000.0,2003-02-23,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17000.0,2003-02-24,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,22200.0,2003-02-25,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,25200.0,2003-02-26,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,23400.0,2003-02-27,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,20400.0,2003-02-28,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,18400.0,2003-03-01,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,16900.0,2003-03-02,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,16800.0,2003-03-03,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15300.0,2003-03-04,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14900.0,2003-03-05,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14900.0,2003-03-06,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14100.0,2003-03-07,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,13700.0,2003-03-08,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14100.0,2003-03-09,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14800.0,2003-03-10,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15000.0,2003-03-11,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14800.0,2003-03-12,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14600.0,2003-03-13,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14600.0,2003-03-14,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14900.0,2003-03-15,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,16400.0,2003-03-16,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,26100.0,2003-03-17,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,57100.0,2003-03-18,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,89000.0,2003-03-19,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,97600.0,2003-03-20,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,114000.0,2003-03-21,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,129000.0,2003-03-22,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,124000.0,2003-03-23,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,111000.0,2003-03-24,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,101000.0,2003-03-25,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,87200.0,2003-03-26,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,75400.0,2003-03-27,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,68700.0,2003-03-28,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,59400.0,2003-03-29,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,54500.0,2003-03-30,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,54000.0,2003-03-31,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,53900.0,2003-04-01,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,52000.0,2003-04-02,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,50200.0,2003-04-03,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,51300.0,2003-04-04,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,45800.0,2003-04-05,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,55000.0,2003-04-06,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,70500.0,2003-04-07,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,57400.0,2003-04-08,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,47300.0,2003-04-09,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,41200.0,2003-04-10,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,39700.0,2003-04-11,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,42700.0,2003-04-12,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,40900.0,2003-04-13,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,35400.0,2003-04-14,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,31400.0,2003-04-15,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,28100.0,2003-04-16,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,25100.0,2003-04-17,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,22600.0,2003-04-18,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,20900.0,2003-04-19,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,19200.0,2003-04-20,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17600.0,2003-04-21,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,16900.0,2003-04-22,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,16500.0,2003-04-23,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15800.0,2003-04-24,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15600.0,2003-04-25,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,16100.0,2003-04-26,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17100.0,2003-04-27,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17100.0,2003-04-28,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17700.0,2003-04-29,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17800.0,2003-04-30,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15900.0,2003-05-01,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14300.0,2003-05-02,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,19400.0,2003-05-03,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,20300.0,2003-05-04,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,19700.0,2003-05-05,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17700.0,2003-05-06,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15600.0,2003-05-07,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14500.0,2003-05-08,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,13800.0,2003-05-09,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,13000.0,2003-05-10,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,12100.0,2003-05-11,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,11500.0,2003-05-12,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,11800.0,2003-05-13,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,12700.0,2003-05-14,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15600.0,2003-05-15,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,17300.0,2003-05-16,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,15500.0,2003-05-17,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,14000.0,2003-05-18,-76.66952839,40.94271477,247,176
"Susquehanna River at Danville, PA",1540500,13400.0,2003-05-19,-76.66952839,40.94271477,247,176
